E:\changchun\ChangChundata\mini\20210522\20210522_107_0306.PAS       36            65.1            20510            14.7            59.2   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0307.PAS        6             9.0            45759            23.4            30.2   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0308.PAS       18            30.7            45759            34.9            23.0   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0309.PAS       22            38.0            45773           243.4            88.2   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0310.PAS       19            32.5            46724           103.7           125.6   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0311.PAS       23            39.8            44747            75.3            25.1   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0312.PAS       24            41.6            44752            40.9            32.9   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0313.PAS       20            34.3            44728            52.1            10.8   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0314.PAS       24            41.6            47774           195.8           102.3   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0315.PAS       24            41.6            45760           215.1            94.6   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0316.PAS        7            14.5            40275            22.8            15.0   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0317.PAS       22            38.0            45787           235.8            80.0   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0318.PAS       24            41.6            46687           283.4           162.0   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0319.PAS       17            34.3             5051            32.0            44.2   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0320.PAS       10            18.1            22590            40.1            13.0   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0322.PAS       40            70.5            22590            44.1             9.6   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0323.PAS       23            39.8            44764            20.6            17.9   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0324.PAS       18            32.5            44713            57.8             6.2   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0325.PAS       21            36.1            47730            70.3             9.9   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0326.PAS       23            39.8            45756           195.0            78.2   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0327.PAS       21            36.1            45772           159.7            76.9   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0328.PAS       23            39.8            46696           356.8           178.1   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0329.PAS       23            39.8            44759            96.9           105.9   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0330.PAS       23            39.8            44762           401.3           180.8   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0331.PAS       19            32.5            44753            79.2            43.2   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0332.PAS       83           150.0             2403             8.4             7.4   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0333.PAS        6             9.0            45745            43.4           219.2   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0334.PAS        6             9.0            47537             1.6            48.2   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0336.PAS       22            38.0            45785           100.1            49.8   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0337.PAS       23            39.8            47762            19.4            22.3   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0338.PAS       24            41.6            46720           256.0           120.8   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0339.PAS       19            32.5            10544            83.6            11.5   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0340.PAS       24            41.6            44767            94.1           101.5   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0341.PAS       23            39.8            44757           349.4           146.4   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0342.PAS       14            23.5            44754           107.7            50.0   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0344.PAS       12            19.9            45748            27.1            31.3   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0345.PAS       24            41.6            45767            72.3            16.9   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0346.PAS       21            36.1            45739           246.4            73.0   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0347.PAS       24            41.6            46676            10.4            36.7   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0348.PAS        7            10.8             9594            13.2            15.7   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0349.PAS       24            41.6            22803            42.5            15.4   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0350.PAS       24            41.6            47766           371.0           291.4   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0352.PAS       23            39.8            44772             9.2             7.0   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0353.PAS        8            12.7            42958            52.2             8.3   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0355.PAS       12            19.9            41620           166.4            45.8   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0356.PAS       19            32.5            45769            39.6             6.4   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0357.PAS       24            41.6            45758           434.7           239.4   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0358.PAS       26            48.8             7281             9.8            21.3   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0359.PAS       20            34.3            45771           107.3            27.4   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0360.PAS       23            39.8            44758           276.7           146.2   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0361.PAS       24            41.6            44766           272.0           144.9   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0363.PAS       23            39.8            44732           127.8            43.8   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0364.PAS       67           119.3             1389            47.7            45.5   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0365.PAS        8            14.5            24793            38.5             4.0   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0367.PAS       15            25.3            24793            51.2             5.2   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0368.PAS       20            34.3            45744            71.4            30.4   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0370.PAS       11            18.1            15100            42.9            27.9   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0371.PAS       20            34.3            45779           433.8           147.0   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0372.PAS       12            21.7            27535            11.7            18.2   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0373.PAS       48            86.7             6237            11.9            10.1   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0374.PAS       50            90.4            39228            57.0            44.7   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0375.PAS       11            18.1            27535            13.3            12.4   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0376.PAS       10            16.3            39228            29.9            52.5   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0377.PAS       24            41.6            44771           248.9           124.7   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0378.PAS       39            68.7            42956            54.5             4.4   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0380.PAS       23            39.8            46728           271.9           160.7   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0381.PAS        6             9.0            40114            24.9            11.1   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0383.PAS       20            34.3            45770            94.1            13.3   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0384.PAS       22            38.0            45746            16.0            26.5   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0386.PAS        8            14.5            43673            59.4            29.0   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0387.PAS       24            41.6            47760           237.9           161.6   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0388.PAS       24            41.6            45757            50.8            39.2   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0389.PAS        8            14.5            43673            51.3            40.6   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0390.PAS       46            83.1            20528            37.7            13.4   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0393.PAS       24            41.6            44763            96.3            92.4   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0394.PAS       21            36.1            45796           169.8            47.6   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0395.PAS       21            36.1            44729           238.9            79.7   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0397.PAS       22            38.0            44735           221.2            81.5   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0398.PAS       23            39.8            46690            83.7            87.0   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0399.PAS       17            28.9            10529            91.9            18.0   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0403.PAS       32            56.0            32060           103.0            66.2   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0404.PAS       23            39.8            45761            40.2            30.6   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0405.PAS       17            28.9            46693            62.4            20.9   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0406.PAS       19            32.5            45784           498.3           175.8   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0407.PAS       49            88.6            42955            36.0            13.6   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0408.PAS       24            41.6            47773            67.4            13.8   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0410.PAS       46            81.3            18985            55.4             3.7   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0411.PAS       23            39.8            44748           240.2           103.5   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0412.PAS       22            38.0            44725            68.9            39.1   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0414.PAS       23            39.8            45742           265.3           170.0   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0415.PAS       21            41.6             8597            43.7             8.0   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0416.PAS        9            14.5             8597            61.0             6.2   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0417.PAS       23            39.8            45764            12.1            14.3   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0418.PAS       22            38.0            46672            12.5            52.9   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0419.PAS       18            30.7            45780             5.6            17.6   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0420.PAS       31            54.2            47547           124.8            10.1   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0422.PAS       24            41.6            44768           186.8            75.0   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0424.PAS       24            41.6            20238            39.4             2.1   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0425.PAS       23            39.8            45765           139.1            57.0   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0426.PAS        6             9.0            45794            84.1            72.0   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0427.PAS       13            21.7            42964            24.1            33.5   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0428.PAS       23            39.8            45734            47.9            94.2   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0429.PAS       13            21.7            26033            25.0            58.8   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0431.PAS       22            38.0            46701           378.1           408.1   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0433.PAS       15            25.3            39490            14.4            45.4   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0434.PAS        6             9.0            45084            78.7            58.5   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0436.PAS       24            41.6            44770            18.3             6.6   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0437.PAS       21            36.1            44746           135.1            46.6   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0438.PAS       21            36.1            44738           210.7            65.8   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0439.PAS        6            10.8            10292            29.9             5.6   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0440.PAS       15            25.3            47770           464.2            55.4   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0443.PAS       51            92.2            16182            15.6            69.8   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0446.PAS        8            12.7            45775           450.6           102.4   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0447.PAS       23            39.8            46711           132.9           158.8   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0448.PAS       23            39.8            46707            37.5            35.8   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0449.PAS       15            25.3            45088            64.3            22.5   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0450.PAS       24            41.6            44743            95.8            18.8   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0451.PAS       21            36.1            44736           210.4            62.0   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0452.PAS       20            34.3            45086            28.2            85.9   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0453.PAS       23            39.8            45730           107.4            96.4   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0454.PAS       22            38.0            45751             6.7            12.9   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0455.PAS       20            34.3            45763            72.3            23.9   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0456.PAS       23            39.8            46684           144.1           146.9   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0458.PAS       24            41.6            47768           121.1            41.3   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0459.PAS       23            39.8            46708            12.1             7.7   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0460.PAS       21            36.1            45089            27.3            25.9   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0461.PAS       24            41.6            44751            56.5             6.5   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0463.PAS       20            34.3            33500             7.0            76.4   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0464.PAS       22            38.0            45732           101.8            98.7   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0465.PAS       23            39.8            45750           186.3            68.1   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0466.PAS       37            65.1            38256            98.5            58.5   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0467.PAS       23            39.8            46706           170.3            95.8   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0468.PAS       22            38.0            46719            42.5             8.8   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0469.PAS       22            38.0            45101           169.7           116.3   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0472.PAS       20            34.3            44740           160.1            41.9   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0474.PAS        6             9.0            19650            29.9            61.7   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0475.PAS       35            61.4            40701           121.1            50.3   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0477.PAS       23            39.8            45736           278.5           137.5   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0478.PAS       24            41.7            47764            38.1             2.5   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0480.PAS       23            39.7            46677           123.8           118.5   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0481.PAS       22            38.0            46702           291.1           105.6   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0482.PAS       20            34.3            27940            56.8            29.1   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0483.PAS       22            38.0            45100           538.1           511.4   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0485.PAS       12            19.9            47846            37.7             8.6   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0486.PAS       20            34.3            44737            75.8            12.3   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0487.PAS        7            10.8            47761           515.0           273.6   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0488.PAS       24            41.6            45733           281.4           134.3   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0489.PAS       21            38.0            45753           262.1           111.9   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0491.PAS       14            25.3             6828            34.4             9.9   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0493.PAS       24            41.6            46675           346.6           197.2   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0494.PAS       15            25.3            46694           148.0            66.3   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0495.PAS       10            16.3            45098           123.7           107.6   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0496.PAS       12            19.9            45098            64.1           122.9   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0497.PAS       40            72.3             6828            46.1            10.2   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0498.PAS       22            38.0            44755            30.5            32.9   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0499.PAS        9            14.5            47845            15.5            17.3   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0500.PAS        6             9.0            47845            21.4            14.9   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0501.PAS       20            34.3            44717           384.1           124.9   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0502.PAS       36            63.3            26957           143.2            65.7   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0504.PAS       17            28.9            47769           345.8            92.4   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0505.PAS       22            38.0            47772            60.2            18.4   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0506.PAS       24            41.6            45731           245.2           104.1   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0508.PAS       20            34.3            45754           244.0            89.4   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0509.PAS        6             9.0            46671           132.6            28.1   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0510.PAS       11            18.1            46671           109.6            68.4   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0511.PAS       23            39.8            46674           352.3           204.1   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0512.PAS       19            32.5            33505            24.1            45.6   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0513.PAS       23            39.8            46679            46.2            16.8   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0514.PAS       21            36.1            46679            49.1             8.8   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0515.PAS       17            28.9            33505            30.3            33.1   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0517.PAS       22            38.0            47833            31.7             9.1   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0518.PAS       18            30.7            44741            53.0            43.6   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0519.PAS        9            16.3            12092            13.5            19.9   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0521.PAS       21            36.1            45768           274.0            84.7   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0522.PAS       21            36.1            46698           364.8           198.8   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0523.PAS       17            30.7            46704           425.4           167.6   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0524.PAS       57           101.2            47534            28.9           134.5   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0525.PAS       39            68.7            43264            74.6            69.4   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0526.PAS       23            39.8            45093            61.8            14.9   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0527.PAS       23            39.8            44727            53.8            17.0   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0528.PAS       33            59.6            20804            53.5             7.3   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0529.PAS       11            18.1            46710            29.9            47.1   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0530.PAS       36            63.3            14700            34.5            15.8   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0531.PAS       23            41.6            45743           167.9            62.2   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0532.PAS       12            19.9            45759            11.3            29.3   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0533.PAS        9            14.5            45759             3.0            35.8   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0534.PAS       53            99.4            40064            18.7             9.6   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0535.PAS       23            39.8            46699            31.4            57.1   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0536.PAS       16            28.9            46724           186.6           113.9   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0537.PAS       24            41.6            45092           333.6           194.7   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0538.PAS       16            27.1            44747            13.1             5.1   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0539.PAS       15            25.3            46673            46.5             5.8   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0540.PAS       23            39.8            47816           544.4           367.2   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0541.PAS        6             9.0            46700           142.9           175.5   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0542.PAS       18            30.7            14143           139.8           238.1   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0543.PAS       10            16.3            46700            83.6           187.5   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0545.PAS       22            39.8            45740            68.0            11.1   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0546.PAS       15            25.3            47774           189.9            83.0   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0547.PAS       20            34.3            45760           218.4            67.9   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0548.PAS       22            38.0            46715           233.1           104.8   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0549.PAS       15            25.3            46687           294.1           131.7   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0550.PAS       23            39.8            45102           285.6           235.4   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0551.PAS       24            41.6            12115            17.4             2.8   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0553.PAS        6             9.0            47736           246.6            58.6   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0555.PAS       20            34.3            47730            48.7             8.4   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0556.PAS       18            30.7            46705           163.4           247.5   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0558.PAS       18            30.7            46712           106.6            45.1   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0559.PAS       24            41.6            45735           176.6           108.1   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0560.PAS       21            36.1            45756           204.2            55.6   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0561.PAS        6            10.8            48483           274.6            50.1   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0562.PAS        8            12.7            48481           303.2            77.8   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0563.PAS       13            21.7            46714           249.9           143.9   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0564.PAS       12            19.9            40262            13.5            57.2   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0565.PAS       10            16.3            46696           372.3           195.4   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0567.PAS       24            41.6            45096             4.6            29.6   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0568.PAS       22            38.0            44759           156.8            71.7   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0569.PAS       18            30.7            47823            33.5             4.5   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0570.PAS        6             9.0            47726           215.1           101.1   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0571.PAS       12            19.9             8923           105.5            24.2   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0573.PAS       10            18.1             6659            14.6            27.6   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0574.PAS       18            30.7            46692           270.3           196.6   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0577.PAS       12            23.5             6659            15.1            29.0   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0578.PAS       23            39.8            45745           261.0           132.3   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0580.PAS        7            10.8            47747           275.4            55.3   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0581.PAS       47            86.7            37849             1.2            11.6   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0584.PAS        7            10.8            37169           125.9            95.3   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0585.PAS       10            16.3            37169            95.7           108.9   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0586.PAS       11            18.1            46726           179.9           167.2   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0587.PAS       13            21.7            47762           129.4            73.3   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0588.PAS       22            39.8            40553            12.3            33.4   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0589.PAS       15            25.3            46720           244.4            97.8   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0590.PAS       16            28.9            40553            17.7            36.8   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0591.PAS       24            41.6            45094           357.2           180.4   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0592.PAS       14            25.3            42969            11.0            12.5   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0593.PAS       22            38.0            44767            99.5            45.7   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0594.PAS        6             9.0            47749            31.2           241.7   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0596.PAS       31            56.0            42969             1.8            11.2   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0598.PAS        9            14.5            46686            58.9            16.1   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0599.PAS       27            47.0            27470            18.8             6.5   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0600.PAS       23            39.8            45748            36.7            30.9   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0601.PAS       15            25.3            47829           128.5           278.2   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0602.PAS       23            41.6            27470            16.6            12.5   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0603.PAS       19            32.5            45767            60.2             8.6   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0604.PAS        6             9.0            46703           193.5            66.0   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0605.PAS       13            21.7            46703           141.1            68.8   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0606.PAS       18            30.7            46676            65.6            49.1   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0607.PAS        9            14.5            47836            14.8            23.5   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0608.PAS       24            41.6            45095            50.4            71.7   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0609.PAS       13            21.7            47766           588.7           311.9   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0610.PAS        6             9.0            47825            97.0            19.9   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0611.PAS       15            25.3            47825            90.5            46.6   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0612.PAS       21            36.1            46716             5.8            35.1   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0614.PAS       17            28.9             6350           129.6            44.7   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0615.PAS       23            39.8            45769            36.9            22.1   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0617.PAS        8            12.7            47812           297.1           237.5   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0618.PAS        7            10.8            47812           230.9           262.4   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0619.PAS       12            19.9            47812           161.9           285.2   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0621.PAS       42            75.9            17974            18.5            41.0   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0622.PAS       19            34.3            48341            32.0            51.1   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0623.PAS       12            21.7            46713            40.9             3.6   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0624.PAS       11            18.1            48341            18.4            45.4   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0625.PAS       18            30.7            44758           280.5           115.6   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0626.PAS       24            41.6            45087           124.5            99.9   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0628.PAS       21            38.0            44766           291.9           104.6   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0630.PAS       22            38.0            47835           530.2           437.9   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0631.PAS       23            39.8            47817           145.9            97.5   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0632.PAS       15            25.3            46722           152.5           186.0   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0634.PAS       22            39.8            45744            28.8             7.3   
E:\changchun\ChangChundata\mini\20210522\20210522_107_0635.PAS       82           151.8            20557            13.7            10.6   
