MJD,X_ECI,Y_ECI,Z_ECI,VX_ECI,VY_ECI,VZ_ECI,
59353.764849537001282,2613614.493441001977772,-2135403.147566763684154,-6938994.290468827821314,6090.824800635234169,3621.044824471198353,1178.959623267901634,
59353.765543981498922,2974807.629623130429536,-1914930.466824876144528,-6857472.199339834041893,5945.821092079561822,3726.139550708396655,1537.742053747157343,
59353.766238425901975,3326742.598122694529593,-1688498.164461511187255,-6754560.491217059083283,5782.298098121928888,3819.647388000912997,1891.762609169068128,
59353.766932870399614,3668323.005914555396885,-1456810.374444568995386,-6630577.893075210042298,5600.757265315085533,3901.276821200771792,2239.923403728179437,
59353.767627314802667,3998484.211488146800548,-1220587.651637345785275,-6485908.510786022990942,5401.755392509537160,3970.772276463545040,2581.143525268187204,
59353.768321759300306,4316196.609254155308008,-980564.782452830928378,-6321000.715844336897135,5185.903207466177264,4027.914981606328183,2914.362212189784714,
59353.769016203703359,4620468.815079669468105,-737488.559269932564348,-6136365.841892060823739,4953.863784919600221,4072.523740736955915,3238.542031683205551,
59353.769710648200999,4910350.757860974408686,-492115.498670476081315,-5932576.689050199463964,4706.350794464186947,4104.455636747009521,3552.672076309178465,
59353.770405092596775,5184936.652629629708827,-245209.529071238648612,-5710265.836008678190410,4444.126552495453325,4123.606618282734416,3855.771121981142642,
59353.771099536999827,5443367.863991606980562,2460.355844556849661,-5470123.767891994677484,4167.999897840431913,4129.911982827283282,4146.890741308510769,
59353.771793981497467,5684835.624042305164039,250122.468702341750031,-5212896.814827304333448,3878.823906935648665,4123.346739965809320,4425.118334268596300,
59353.772488425900519,5908583.615278124809265,497004.823232299415395,-4939384.914236492477357,3577.493436043830570,4103.925858920968494,4689.580122232859139,
59353.773182870398159,6113910.400806091725826,742337.532097881543450,-4650439.189815872348845,3264.942494433642878,4071.704373694341939,4939.444031339476169,
59353.773877314801211,6300171.689368367195129,985355.209594920394011,-4346959.373178069479764,2942.141462942413455,4026.777338361104285,5173.922466182812059,
59353.774571759298851,6466782.430164765566587,1225299.372638124274090,-4029891.049145743716508,2610.094188398412825,3969.279686095853322,5392.274943757113761,
59353.775266203701904,6613218.732950020581484,1461420.822994123678654,-3700222.753687830176204,2269.834953921864781,3899.385956876541513,5593.810626654700172,
59353.775960648097680,6739019.598841671831906,1692982.014084573369473,-3358982.924468575045466,1922.425294497050345,3817.309914636664416,5777.890729581044070,
59353.776655092602596,6843788.454029940068722,1919259.389261313946918,-3007236.706993278115988,1568.950660339980459,3723.303998741908345,5943.930782181880204,
59353.777349536998372,6927194.484857629053295,2139545.679744719527662,-2646082.634347588755190,1210.516979403358619,3617.658628132058766,6091.402694077219167,
59353.778043981503288,6988973.758469193242490,2353152.162914117332548,-2276649.186498060822487,848.247141619099011,3500.701380303041333,6219.836628055900292,
59353.778738425899064,7028930.136427178047597,2559410.859505622182041,-1900091.240168937714770,483.277406916499217,3372.796045884421801,6328.822724426654531,
59353.779432870396704,7046935.963905080221593,2757676.681356882676482,-1517586.428259759210050,116.753720770422206,3234.341538109781595,6418.012622558865587,
59353.780127314799756,7042932.540105679072440,2947329.495868362952024,-1130331.405815078178421,-250.172032776070012,3085.770690217786523,6487.120773551652746,
59353.780821759297396,7016930.359077397733927,3127776.125613860320300,-739538.048524313489906,-616.345835480507276,2927.548919940169071,6535.925572020939398,
59353.781516203700448,6969009.127248317003250,3298452.257486917544156,-346429.586764500127174,-980.615415057424457,2760.172738306284373,6564.270259042172256,
59353.782210648103501,6899317.532795324921608,3458824.266542889177799,47763.306864878904889,-1341.834149440574947,2584.168107846283419,6572.063551142921824,
59353.782905092601140,6808072.796213968656957,3608390.917985207401216,441806.455455151270144,-1698.864956529229630,2400.088672239631251,6559.280013266326932,
59353.783599536996917,6695559.981448838487267,3746684.984044507145882,834466.135191765148193,-2050.584155565674791,2208.513876392343718,6525.960141676847343,
59353.784293981501833,6562131.073877016082406,3873274.727089664433151,1224513.024235045304522,-2395.885262749973663,2010.046988936493335,6472.210188731904964,
59353.784988425897609,6408203.840673542581499,3987765.268727991264313,1610726.141046542441472,-2733.682698110358160,1805.313046249396848,6398.201709472265065,
59353.785682870402525,6234260.464684453792870,4089799.833831854164600,1991896.736179123399779,-3062.915375825859883,1594.956731623832638,6304.170866974264754,
59353.786377314798301,6040845.974266205914319,4179060.862875055056065,2366832.149484973400831,-3382.550168346774626,1379.640194742286440,6190.417514444228800,
59353.787071759303217,5828566.462584611959755,4255270.993135946802795,2734359.592754723038524,-3691.585235285260296,1160.040834734832742,6057.304063036400294,
59353.787766203698993,5598087.113800096325576,4318193.907698796130717,3093329.865752142854035,-3989.053235944562402,936.849035827060106,5905.254152433114541,
59353.788460648102046,5350130.039180449210107,4367635.045242960564792,3442620.986638172063977,-4274.024411479588707,710.765867801293439,5734.751109158451982,
59353.789155092599685,5085471.936009601689875,4403442.169217100366950,3781141.720757977571338,-4545.609494239241940,482.500750293579017,5546.336179538539909,
59353.789849537002738,4804941.574325875379145,4425505.803931865841150,4107834.995780698955059,-4802.962436569242527,252.769132954994205,5340.606584292490879,
59353.790543981500377,4509417.125440684147179,4433759.519556866027415,4421681.201163468882442,-5045.282950569948298,22.290190692701401,5118.213397736624756,
59353.791238425903430,4199823.347145661711693,4428180.094573389738798,4721701.349909007549286,-5271.818875324542205,-208.215430595374755,4879.859305635553028,
59353.791932870401070,3877128.624505203217268,4408787.534670730121434,5006960.105619235895574,-5481.868400087541886,-438.027853293201588,4626.296247758647041,
59353.792627314796846,3542341.892221138812602,4375644.958055982366204,5276568.662791643291712,-5674.782161595427169,-666.430218408632186,4358.322927179109683,
59353.793321759301762,3196509.419294276274741,4328858.347599199041724,5529687.477397875860333,-5849.965176868730850,-892.710954873641867,4076.782150236645975,
59353.794016203697538,2840711.502741427626461,4268576.165152020752430,5765528.825648892670870,-6006.878577047473300,-1116.166030958648207,3782.557997093026643,
59353.794710648202454,2476059.048844172619283,4194988.832217836752534,5983359.191990722902119,-6145.041094769911979,-1336.101173003946997,3476.572840783436277,
59353.795405092598230,2103690.080258100293577,4108328.081061392091215,6182501.475252380594611,-6264.030313287735225,-1551.834013737544183,3159.784294780205528,
59353.796099537001282,1724766.170551383169368,4008866.175983259454370,6362337.012942777015269,-6363.483699216360037,-1762.696166335140106,2833.182085113714038,
59353.796793981498922,1340468.832032034173608,3896915.016669105272740,6522307.405643622390926,-6443.099411533658895,-1968.035208552708582,2497.784841035183945,
59353.797488425901975,951995.849373929435387,3772825.120309959165752,6661916.162513738498092,-6502.636870712934069,-2167.216550343702238,2154.636859188393828,
59353.798182870399614,560557.596174319623969,3636984.501237306743860,6780730.135828625410795,-6541.917096559061974,-2359.625164361517818,1804.804925307826352,
59353.798877314802667,167373.328811442421284,3489817.448380141519010,6878380.786566962487996,-6560.822961181906976,-2544.667209606594952,1449.375236742925608,
59353.799571759300306,-226332.526844600972254,3331783.206098628230393,6954565.250012089498341,-6559.299381386937057,-2721.771641657030614,1089.450338858471923,
59353.800266203703359,-619334.104865374742076,3163374.556934162508696,7009047.231386952102184,-6537.353404835893343,-2890.391772094344560,726.146015217398713,
59353.800960648200999,-1010407.828192939981818,2985116.315541852731258,7041657.696488362737000,-6495.054232999502347,-3050.006799797038639,360.588172634220939,
59353.801655092596775,-1398336.130735274637118,2797563.731230460107327,7052295.394307706505060,-6432.533135745679829,-3200.123372721133819,-6.090383993099413,
59353.802349536999827,-1781911.183293985901400,2601300.789330306462944,7040927.162659884430468,-6349.983146280589608,-3340.277122375825002,-372.753308300782464,
59353.803043981497467,-2159938.573751832358539,2396938.435271190013736,7007588.041719010099769,-6247.658525194309732,-3470.034065627132804,-738.264107549840787,
59353.803738425900519,-2531240.966800556983799,2185112.707156261429191,6952381.182512659579515,-6125.874046345413262,-3588.991900925858317,-1101.489514081555626,
59353.804432870398159,-2894661.708875352051109,1966482.802484251558781,6875477.549304260872304,-5985.004130900503696,-3696.781218106617871,-1461.302844083935270,
59353.805127314801211,-3249068.374612074811012,1741729.064423620468006,6777115.426856236532331,-5825.481826422083941,-3793.066642841632074,-1816.587366675452813,
59353.805821759298851,-3593356.249653273727745,1511550.913898249156773,6657599.720563132315874,-5647.797561405771376,-3877.547890788679979,-2166.239681448506872,
59353.806516203701904,-3926451.731085637584329,1276664.713534177048132,6517301.058416528627276,-5452.497705448878150,-3949.960671456400178,-2509.173003411079208,
59353.807210648097680,-4247315.640481779351830,1037801.578768257517368,6356654.695791416801512,-5240.183022737794090,-4010.077513993624507,-2844.320361146889354,
59353.807905092602596,-4554946.431832461617887,795705.155742100905627,6176159.233017671853304,-5011.507028161236121,-4057.708497754484597,-3170.637771175268426,
59353.808599536998372,-4848383.311441188678145,551129.338727736030705,5976375.139771678484976,-4767.174159065035383,-4092.701879286127678,-3487.107388688637911,
59353.809293981503288,-5126709.228624898940325,304835.971280438301619,5757923.098203749395907,-4507.937844009335095,-4114.944604364940460,-3792.740529501136280,
59353.809988425899064,-5389053.760321602225304,57592.505220703635132,5521482.161848668009043,-4234.598531596569046,-4124.362787928335820,-4086.580667079128943,
59353.810682870396704,-5634595.869053660891950,-189830.359487116540549,5267787.732277215458453,-3948.001564104818499,-4120.922162458120511,-4367.706503889507076,
59353.811377314799756,-5862566.523735988885164,-436661.063386897847522,4997629.356467253528535,-3649.034790361582054,-4104.628384763938811,-4635.235052282164361,
59353.812071759297396,-6072251.176185928285122,-682129.589997806469910,4711848.336879613809288,-3338.625955347150921,-4075.527203814772292,-4888.324624829799177,
59353.812766203700448,-6262992.069036042317748,-925469.869149704114534,4411335.164189079776406,-3017.739863798381521,-4033.704480883723136,-5126.177710130647938,
59353.813460648103501,-6434190.369475675746799,-1165922.185009866720065,4097026.790659081656486,-2687.375356630954684,-3979.286034544282302,-5348.043614994721793,
59353.814155092601140,-6585308.119859329424798,-1402735.561946358298883,3769903.740141622256488,-2348.562265657539228,-3912.437380964834119,-5553.220893674811123,
59353.814849536996917,-6715870.007297975011170,-1635170.137715130345896,3430987.090706854593009,-2002.358347907160351,-3833.363371954084869,-5741.059712139894145,
59353.815543981501833,-6825464.938802619464695,-1862499.507002344354987,3081335.301874697674066,-1649.846060112082341,-3742.307698905412963,-5910.964190676322687,
59353.816238425897609,-6913747.428844074718654,-2084013.039849704364315,2722040.910462586674839,-1292.129132096265721,-3639.552240343440644,-6062.394590901078118,
59353.816932870402525,-6980438.761045884341002,-2299018.140832499135286,2354227.107970865443349,-930.329022652354638,-3525.416247232427850,-6194.869281016051900,
59353.817627314798301,-7025327.951071802526712,-2506842.469152794685215,1979044.190561270341277,-565.581284675235679,-3400.255432325907350,-6307.966510248314989,
59353.818321759303217,-7048272.475205627270043,-2706836.094655352178961,1597665.926555818179622,-199.031815390452238,-3264.460895974751566,-6401.325982526172993,
59353.819016203698993,-7049198.780004705302417,-2898373.584797774441540,1211285.822487478144467,168.166968033183736,-3118.457880545226544,-6474.650221308683285,
59353.819710648102046,-7028102.555540781468153,-3080856.009523516520858,821113.322666833293624,534.859988663424588,-2962.704371319195161,-6527.705640488939025,
59353.820405092599685,-6985048.778148616664112,-3253712.864386874251068,428369.946276854199823,899.893359384497444,-2797.689603981700657,-6560.323369276040467,
59353.821099537002738,-6920171.528013631701469,-3416403.896375034935772,34285.390006603294751,1262.118207895615797,-2623.932486784332923,-6572.399838027062287,
59353.821793981500377,-6833673.571551114320755,-3568420.836168782319874,-359906.404796641669236,1620.394522641827962,-2441.979922481958056,-6563.897172122342454,
59353.822488425903430,-6725825.713228986598551,-3709289.024158638902009,-752971.200447403010912,1973.594999043358712,-2252.404996462687450,-6534.843338841947116,
59353.823182870401070,-6596965.918503187596798,-3838568.920217205770314,-1143678.408710784045979,2320.608849166618711,-2055.805023493702265,-6485.332025167989741,
59353.823877314796846,-6447498.211886028759181,-3955857.501982963178307,-1530805.027051758952439,2660.345506991018283,-1852.799501779726143,-6415.522239373702178,
59353.824571759301762,-6277891.355340527370572,-4060789.529134297743440,-1913139.536334452684969,2991.738207448198409,-1644.027978307334934,-6325.637666354741668,
59353.825266203697538,-6088677.316831506788731,-4153038.678394623566419,-2289485.756951295770705,3313.747424579375092,-1430.147889241297889,-6215.965816672356596,
59353.825960648202454,-5880449.536026638001204,-4232318.559188408777118,-2658666.650367667898536,3625.364217119168643,-1211.832365213512276,-6086.856965407309872,
59353.826655092598230,-5653860.987407427281141,-4298383.578738786280155,-3019528.045081668533385,3925.613465268827440,-989.768010856749925,-5938.722912791321505,
59353.827349537001282,-5409622.060945214703679,-4351029.694600272923708,-3370942.290957594290376,4213.557041394008593,-764.652621738528524,-5772.035519703576938,
59353.828043981498922,-5148498.247835012152791,-4390095.002316774800420,-3711811.803958948701620,4488.296839103938510,-537.192839787802654,-5587.324963877660593,
59353.828738425901975,-4871307.653619372285903,-4415460.207921341061592,-4041072.514235061127692,4748.977543886844614,-308.101809322867894,-5385.177743579715752,
59353.829432870399614,-4578918.356665451079607,-4427048.941456994973123,-4357697.176524757407606,4994.789182501071991,-78.096879873383983,-5166.234576833866413,
59353.830127314802667,-4272245.612369943410158,-4424827.943468385376036,-4660698.563876219093800,5224.969526650485932,152.102666982621201,-4931.188202349535459,
59353.830821759300306,-3952248.919512320309877,-4408807.110738878138363,-4949132.511649426072836,5438.806403330163448,381.777916682318505,-4680.781028257914841,
59353.831516203703359,-3619928.950772840064019,-4379039.408878848887980,-5222100.828797108493745,5635.639821679500528,610.212625219370011,-4415.802563473008377,
59353.832210648200999,-3276324.366799349896610,-4335620.638347783125937,-5478754.040384542196989,5814.863850328212720,836.695491227612820,-4137.086673542011340,
59353.832905092596775,-2922508.521625808905810,-4278689.077173894271255,-5718293.961332150734961,5975.928227343948492,1060.522352518882599,-3845.508755948431826,
59353.833599536999827,-2559586.077497975900769,-4208424.983262739144266,-5939976.106344051659107,6118.339790492706925,1280.998332005586462,-3541.982877047488728,
59353.834293981497467,-2188689.540820579975843,-4125049.976103050168604,-6143111.918998504057527,6241.663721434672880,1497.439923541835697,-3227.458820620570350,
59353.834988425900519,-1810975.732983093941584,-4028826.294152365997434,-6327070.829972121864557,6345.524625919460959,1709.177010761007523,-2902.919090093937029,
59353.835682870398159,-1427622.190717618679628,-3920055.933276179712266,-6491282.120408768765628,6429.607436458775737,1915.554810498691495,-2569.375840393871840,
59353.836377314801211,-1039823.525116896489635,-3799079.668630145955831,-6635236.616373535245657,6493.658182838176799,2115.935743399096282,-2227.867753531080325,
59353.837071759298851,-648787.739079206949100,-3666275.967910226900131,-6758488.180392240174115,6537.484575840907382,2309.701265883556061,-1879.456861802844969,
59353.837766203701904,-255732.511237022728892,-3522059.795839245431125,-6860655.015059962868690,6560.956409048512796,2496.253642486328772,-1525.225317622731382,
59353.838460648097680,138118.536721303913509,-3366881.315806119237095,-6941420.775684011168778,6564.005766968231910,2675.017645987732067,-1166.272153953820634,
59353.839155092602596,531539.575943177449517,-3201224.487239074427634,-7000535.485933923162520,6546.627085753979372,2845.442181180297666,-803.710046440052110,
59353.839849536998372,923306.316845688037574,-3025605.570490217767656,-7037816.258513428270817,6508.877072940407743,3007.001880362159682,-438.662058249076210,
59353.840543981503288,1312199.729027747409418,-2840571.540816619992256,-7053147.815778559073806,6450.874435366838043,3159.198634524128011,-72.258327522348793,
59353.841238425899064,1697009.758125762222335,-2646698.404246879741549,-7046482.820349951274693,6372.799408215514632,3301.563007979468239,294.367243582229833,
59353.841932870396704,2076538.990856504533440,-2444589.439617848489434,-7017841.999619456939399,6274.893143993892409,3433.655529054484759,660.080247134762658,
59353.842627314799756,2449606.295887506566942,-2234873.366245972458273,-6967314.079207608476281,6157.456986491190037,3555.067907700129126,1023.749006913467497,
59353.843321759297396,2815050.404782578349113,-2018202.437095672124997,-6895055.524298830889165,6020.851618844206314,3665.424192570160812,1384.247791142592405,
59353.844016203700448,3171733.446318533271551,-1795250.460706933634356,-6801290.084881580434740,5865.496092133940692,3764.381852270470063,1740.459982475080778,
59353.844710648103501,3518544.420640307478607,-1566710.773350841598585,-6686308.155865568667650,5691.866798608336467,3851.632808483053395,2091.281252088807832,
59353.845405092601140,3854402.599691081326455,-1333294.136524386471137,-6550465.942048517055809,5500.496318706657803,3926.904441049782235,2435.622824041329750,
59353.846099536996917,4178260.864282904658467,-1095726.578262480208650,-6394184.423953492194414,5291.972006847016019,3989.960527420537346,2772.414820159523515,
59353.846793981501833,4489108.936422616243362,-854747.191301436279900,-6217948.127452098764479,5066.934309176824172,4040.602016990889297,3100.609516478317801,
59353.847488425897609,4785976.513238780200481,-611105.879230306134559,-6022303.697186571545899,4826.074975102636017,4078.667679937367666,3419.184445897231399,
59353.848182870402525,5067936.292137762531638,-365561.070496651169378,-5807858.294769470579922,4570.135225026776425,4104.034687765024501,3727.145449926881611,
59353.848877314798301,5334106.874118143692613,-118877.395793061747099,-5575277.801734195090830,4299.903768138207852,4116.619143294864443,4023.529751742631561,
59353.849571759303217,5583655.560220639221370,128176.657616093085380,-5325284.852266962639987,4016.214649436914897,4116.376518939029665,4307.409003588105406,
59353.850266203698993,5815800.991006063297391,374831.120598550769500,-5058656.669617693871260,3719.944916882173857,4103.301978056185362,4577.892280547353039,
59353.850960648102046,6029815.662480970844626,620316.930362330283970,-4776222.740258163772523,3412.012130171067383,4077.430596375242658,4834.129029641576381,
59353.851655092599685,6225028.268664763309062,863868.328750379034318,-4478862.295685431919992,3093.371656321684441,4038.837451710655841,5075.311942362714035,
59353.852349537002738,6400825.891064868308604,1104725.261862404178828,-4167501.643912035971880,2765.013799227089294,3987.637559767200855,5300.679709547483981,
59353.853043981500377,6556656.000530029647052,1342135.768204844789580,-3843111.324572180863470,2427.960794016968521,3923.985657585036734,5509.519622528754553,
59353.853738425903430,6692028.285077572800219,1575358.356239380780607,-3506703.116671791300178,2083.263664692789007,3848.075882163770075,5701.170058567156957,
59353.854432870401070,6806516.272518178448081,1803664.351965642301366,-3159326.909918526187539,1731.998946822147673,3760.141299362970130,5875.022818559549705,
59353.855127314796846,6899758.765429797582328,2026340.217965529998764,-2802067.425667662639171,1375.265258266641467,3660.453281487761160,6030.525308059119197,
59353.855821759301762,6971461.056877668015659,2242689.829119002446532,-2436040.821419138927013,1014.179783085696499,3549.320722574365846,6167.182528473937055,
59353.856516203697538,7021395.938613303937018,2452036.698971510864794,-2062391.182889720192179,649.874662749160052,3427.089105762359850,6284.558868455850643,
59353.857210648202454,7049404.485892594791949,2653726.138302815146744,-1682286.911627752939239,283.493303169396597,3294.139437471106248,6382.279696462223001,
59353.857905092598230,7055396.625726157799363,2847127.355184436310083,-1296917.021184480050579,-83.813370312739451,3150.887052695927650,6460.032698424667615,
59353.858599537001282,7039351.468325687572360,3031635.475851515773684,-907487.367800467996858,-450.890682397921182,2997.780320377483804,6517.569006468267617,
59353.859293981498922,7001317.425335393287241,3206673.485955327749252,-515216.810655339388177,-816.584010376301535,2835.299238416289882,6554.704129698990073,
59353.859988425901975,6941412.087176872417331,3371694.080899509601295,-121333.330624197726138,-1179.742600499953141,2663.953905149847742,6571.318666019987177,
59353.860682870399614,6859821.876722395420074,3526181.422302231192589,272929.894424081780016,-1539.223403458661778,2484.282855708231182,6567.358805987676533,
59353.861377314802667,6756801.474850566126406,3669652.797331074252725,666338.431795783690177,-1893.894898498308066,2296.851307188611827,6542.836590644915304,
59353.862071759300306,6632673.011354808695614,3801660.155025108251721,1057660.549622029298916,-2242.640940218182550,2102.249278945441347,6497.829939401191950,
59353.862766203703359,6487825.026403577066958,3921791.543343992903829,1445671.159978361101821,-2584.364580297300563,1901.089585264897551,6432.482371861960019,
59353.863460648200999,6322711.208130212500691,4029672.409537009894848,1829155.740463104331866,-2917.991779415749988,1694.005717452690988,6347.002409433755929,
59353.864155092596775,6137848.914113838225603,4124966.776072453241795,2206914.209218465257436,-3242.474935682141222,1481.649686577071407,6241.662710553918259,
59353.864849536999827,5933817.475948872976005,4207378.287147741764784,2577764.742396068759263,-3556.796241561758052,1264.689868302234117,6116.799035569476473,
59353.865543981497467,5711256.320848435163498,4276651.127674677409232,2940547.524997488129884,-3859.970980340341612,1043.808787880054524,5972.809076492696477,
59353.866238425900519,5470862.884461978450418,4332570.798115957528353,3294128.427142654545605,-4151.050751861160279,819.700786807910958,5810.151038612470984,
59353.866932870398159,5213390.340356196276844,4374964.755839254707098,3637402.586714032106102,-4429.126515694169029,593.069643222592390,5629.341925732226628,
59353.867627314801211,4939645.151711926795542,4403702.907385651022196,3969297.875365262851119,-4693.331412941908638,364.626216152235372,5430.955608954683157,
59353.868321759298851,4650484.461444620043039,4418697.968200224451721,4288778.251861019060016,-4942.843413945623070,135.086138913556312,5215.620737110074515,
59353.869016203701904,4346813.328390419483185,4419905.674027975648642,4594846.979732540436089,-5176.887783953062353,-94.832482920427196,4984.018473811875083,
59353.869710648097680,4029581.819117464590818,4407324.867970979772508,4886549.711229127831757,-5394.739345610129021,-324.411344256255575,4736.880087096640636,
59353.870405092602596,3699781.971845991443843,4380997.438110479153693,5162977.412532025016844,-5595.724522682762654,-552.934167906200287,4474.984437616042669,
59353.871099536998372,3358444.644796772859991,4341008.134560372680426,5423269.145205332897604,-5779.223207534877474,-779.688908012397405,4199.155378468270101,
59353.871793981503288,3006636.255384215153754,4287484.250335006043315,5666614.684870897792280,-5944.670467325898244,-1003.969937914860679,3910.259079699425911,
59353.872488425899064,2645455.422092550899833,4220595.166906251572073,5892256.978082993999124,-6091.558076756086848,-1225.080195902147352,3609.201235449792421,
59353.873182870396704,2276029.523465963546187,4140551.779532899614424,6099494.424373120069504,-6219.435877948100824,-1442.333296674526537,3296.924188746240816,
59353.873877314799756,1899511.173288864549249,4047605.798693804536015,6287682.995466899126768,-6327.912973562520165,-1655.055577479560725,2974.403990953125231,
59353.874571759297396,1517074.634808096569031,3942048.917956572491676,6456238.155626318417490,-6416.658805172755820,-1862.588112887783609,2642.647380988207715,
59353.875266203700448,1129912.170959352282807,3824211.877214266918600,6604636.620123409666121,-6485.404078790730637,-2064.288722278155092,2302.688607225680698,
59353.875960648103501,739230.347573887440376,3694463.394979508593678,6732417.898810725659132,-6533.941425496689590,-2259.533943358862416,1955.586092856911364,
59353.876655092601140,346246.303546750452369,3553208.987443198449910,6839185.647759955376387,-6562.125753855195399,-2447.720862586157182,1602.419066619788509,
59353.877349536996917,-47815.986004436963412,3400889.688546208664775,6924608.819915306754410,-6569.874381638507657,-2628.268799654511895,1244.284232075857062,
59353.878043981501833,-441729.458601293037646,3237980.666151737328619,6988422.609771962277591,-6557.167014327802463,-2800.620883625308124,882.292485573460908,
59353.878738425897609,-834267.701872349483892,3064989.750804188195616,7030429.211031614802778,-6524.045574646239402,-2964.245510347013351,517.565700905589324,
59353.879432870402525,-1224208.680291381664574,2882455.873880720231682,7050498.383236492983997,-6470.613947261611429,-3118.637751223934629,151.233580794031468,
59353.880127314798301,-1610338.439485765993595,2690947.427340125665069,7048567.820357814431190,-6397.037652513078683,-3263.320734866857038,-215.569493771797710,
59353.880821759303217,-1991454.796179753029719,2491060.542113599833101,7024643.343355257064104,-6303.543390699912379,-3397.846994664068461,-581.707625461034468,
59353.881516203698993,-2366370.991822470910847,2283417.280865358188748,6978798.892662509344518,-6190.418514760410289,-3521.799779031031903,-946.046569674281386,
59353.882210648102046,-2733919.311180535238236,2068663.756720143603161,6911176.331601478159428,-6058.010364010998273,-3634.794356441439504,-1307.457005900970216,
59353.882905092599685,-3092954.658789793029428,1847468.175780422287062,6821985.050710607320070,-5906.725400003683717,-3736.479247213486815,-1664.817890482163648,
59353.883599537002738,-3442358.072805004660040,1620518.808638101210818,6711501.373945406638086,-5737.028121803648901,-3826.537337140114687,-2017.019817825398832,
59353.884293981500377,-3781040.173674223013222,1388521.891974057070911,6580067.753745915368199,-5549.439807462312274,-3904.686909394725262,-2362.968353975567879,
59353.884988425903430,-4107944.523924894165248,1152199.484111997997388,6428091.777922472916543,-5344.537092295733601,-3970.682563057802781,-2701.587331520346652,
59353.885682870401070,-4422050.908370727673173,912287.254648373229429,6256044.975378911010921,-5122.950386322893792,-4024.316053550659035,-3031.822111825144020,
59353.886377314796846,-4722378.502980733290315,669532.235185404890217,6064461.425608091987669,-4885.362103012958869,-4065.417018969934816,-3352.642832654846643,
59353.887071759301762,-5007988.945163530297577,424690.527758533484302,5853936.176985836587846,-4632.504735669677757,-4093.853581455580752,-3663.047543107886668,
59353.887766203697538,-5277989.268859291449189,178524.979284198634559,5625123.483788375742733,-4365.158849563636977,-4109.532858960668818,-3962.065297723299864,
59353.888460648202454,-5531534.735190721228719,-68197.173379149986431,5378734.843996121548116,-4084.150914330761225,-4112.401401684614939,-4248.759258915118153,
59353.889155092598230,-5767831.507952305488288,-314706.672277841658797,5115536.869779979810119,-3790.350917471594585,-4102.445482889787854,-4522.229761855599463,
59353.889849537001282,-5986139.194917575456202,-560234.635922659072094,4836348.963713144883513,-3484.669793837115321,-4079.691217876281371,-4781.617226735800614,
59353.890543981498922,-6185773.220270608551800,-804014.943562529049814,4542040.830637176521122,-3168.056776826993428,-4044.204590234493480,-5026.104921186780302,
59353.891238425901975,-6366107.043342303484678,-1045286.628195836441591,4233529.826213562861085,-2841.496631553198313,-3996.091424721643762,-5254.921651942608150,
59353.891932870399614,-6526574.200534278526902,-1283296.267491766251624,3911778.148113419767469,-2506.006718736266066,-3935.497278092388115,-5467.344374850165877,
59353.892627314802667,-6666670.173069025389850,-1517300.356038960162550,3577789.866850555408746,-2162.633915293192786,-3862.607198570503442,-5662.700736173050245,
59353.893321759300306,-6785954.056653126142919,-1746567.669092874741182,3232607.811209129169583,-1812.451258419170927,-3777.645309668092068,-5840.371520462264016,
59353.894016203703359,-6884050.027155498974025,-1970381.582166588166729,2877310.315253544133157,-1456.554458522596633,-3680.874138346980544,-5999.792794696478268,
59353.894710648200999,-6960648.596332727931440,-2188042.357171748764813,2513007.842908510006964,-1096.058466189444744,-3572.593810379331444,-6140.457818312377640,
59353.895405092596775,-7015507.664751466363668,-2398869.369851633906364,2140839.500123701058328,-732.094020661219361,-3453.141227748152232,-6261.918866272979358,
59353.896099536999827,-7048453.360902413725853,-2602203.290836779866368,1761969.442600607406348,-365.803978160193140,-3322.889134376786387,-6363.788945587068156,
59353.896793981497467,-7059380.650579161942005,-2797408.202333550900221,1377583.187048863153905,1.660486060831687,-3182.244979875657464,-6445.743246088014530,
59353.897488425900519,-7048253.727300602011383,-2983873.642024538014084,988883.841994076152332,369.143677470778130,-3031.649617906860840,-6507.520363217138765,
59353.898182870398159,-7015106.163587589748204,-3161016.568099508062005,597088.273095826967619,735.489226238534911,-2871.575882321965310,-6548.923322898222978,
59353.898877314801211,-6960040.839276188053191,-3328283.226547072175890,203423.209008809062652,1099.544015846615821,-2702.527022314008718,-6569.820359585841288,
59353.899571759298851,-6883229.623058768920600,-3485150.930441527161747,-190878.683261477970518,1460.162108366101393,-2525.035028186686304,-6570.145361307198982,
59353.900266203701904,-6784912.827604302205145,-3631129.730128019582480,-584582.742466986528598,1816.208620108214745,-2339.658874608885071,-6549.898079602749931,
59353.900960648097680,-6665398.433033404871821,-3765763.977625667583197,-976456.270700007444248,2166.563552313417404,-2146.982593545615600,-6509.144061375699494,
59353.901655092602596,-6525061.076687323860824,-3888633.766179616563022,-1365272.468454959802330,2510.125468187409297,-1947.613263045065651,-6448.014306427384327,
59353.902349536998372,-6364340.841999837197363,-3999356.257483069784939,-1749814.346101891947910,2845.815015006920021,-1742.178982938961553,-6366.704747675708859,
59353.903043981503288,-6183741.817930752411485,-4097586.876298773568124,-2128878.600830227602273,3172.578440592662446,-1531.326810355810494,-6265.475598362303572,
59353.903738425899064,-5983830.466305585578084,-4183020.385410231538117,-2501279.452986252959818,3489.391097621966310,-1315.720608434171936,-6144.650443235101193,
