UTC,MJD,X,Y,Z,VX,VY,VZ
2021-05-15T02:26:23.000000,59349.10165509259,-5185758.811,5235820.343,2291676.586,-428.062943,-3146.004741,6212.319102
2021-05-15T02:27:23.000000,59349.10234953704,-5204230.122,5039123.214,2660634.71,-187.877547,-3409.214615,6083.078863
2021-05-15T02:28:23.000000,59349.10304398148,-5208338.493,4826885.035,3021265.61,50.589498,-3663.902939,5934.818643
2021-05-15T02:29:23.000000,59349.103738425925,-5198207.083,4599641.496,3372441.94,286.671999,-3909.260331,5768.010015
2021-05-15T02:30:23.000000,59349.10443287037,-5173998.576,4357976.13,3713066.405,519.718943,-4144.501911,5583.182917
2021-05-15T02:31:23.000000,59349.10512731481,-5135914.212,4102518.758,4042075.212,749.096399,-4368.869936,5380.923749
2021-05-15T02:32:23.000000,59349.10582175926,-5084192.712,3833943.792,4358441.394,974.189339,-4581.636303,5161.873256
2021-05-15T02:33:23.000000,59349.106516203705,-5019109.085,3552968.38,4661177.999,1194.403347,-4782.104893,4926.724217
2021-05-15T02:34:23.000000,59349.10721064815,-4940973.349,3260350.423,4949341.145,1409.166188,-4969.61376,4676.219024
2021-05-15T02:35:23.000000,59349.10790509259,-4850129.154,2956886.463,5222032.918,1617.929276,-5143.537206,4411.147131
2021-05-15T02:36:23.000000,59349.10859953704,-4746952.321,2643409.444,5478404.116,1820.168994,-5303.287723,4132.342374
2021-05-15T02:37:23.000000,59349.109293981484,-4631849.309,2320786.372,5717656.829,2015.387888,-5448.317812,3840.680214
2021-05-15T02:38:23.000000,59349.109988425924,-4505255.614,1989915.86,5939046.855,2203.115725,-5578.121683,3537.074907
2021-05-15T02:39:23.000000,59349.11068287037,-4367634.104,1651725.574,6141885.936,2382.910463,-5692.236876,3222.476591
2021-05-15T02:40:23.000000,59349.11137731482,-4219473.3,1307169.592,6325543.826,2554.359118,-5790.245761,2897.868261
2021-05-15T02:41:23.000000,59349.11207175926,-4061285.615,957225.669,6489450.164,2717.078534,-5871.776889,2564.26266
2021-05-15T02:42:23.000000,59349.1127662037,-3893605.535,602892.434,6633096.17,2870.716021,-5936.506175,2222.699101
2021-05-15T02:43:23.000000,59349.11346064815,-3716987.786,245186.512,6756036.137,3014.949863,-5984.157932,1874.240273
2021-05-15T02:44:23.000000,59349.11415509259,-3532005.453,-114860.406,6857888.743,3149.489689,-6014.505774,1519.969044
2021-05-15T02:45:23.000000,59349.114849537036,-3339248.1,-476204.543,6938338.163,3274.076757,-6027.373416,1160.98529
2021-05-15T02:46:23.000000,59349.11554398148,-3139319.857,-837793.068,6997134.994,3388.484158,-6022.635414,798.402682
2021-05-15T02:47:23.000000,59349.11623842592,-2932837.515,-1198567.165,7034096.987,3492.516929,-6000.217765,433.345432
2021-05-15T02:48:23.000000,59349.11693287037,-2720428.599,-1557465.131,7049109.58,3586.012071,-5960.0984,66.94501
2021-05-15T02:49:23.000000,59349.117627314816,-2502729.462,-1913425.508,7042126.234,3668.838491,-5902.307545,-299.663125
2021-05-15T02:50:23.000000,59349.11832175926,-2280383.362,-2265390.227,7013168.575,3740.896893,-5826.927982,-665.342833
2021-05-15T02:51:23.000000,59349.1190162037,-2054038.569,-2612307.766,6962326.335,3802.119598,-5734.095159,-1028.960658
2021-05-15T02:52:23.000000,59349.11971064815,-1824346.471,-2953136.307,6889757.088,3852.470286,-5623.99712,-1389.389213
2021-05-15T02:53:23.000000,59349.120405092595,-1591959.702,-3286846.889,6795685.783,3891.943635,-5496.874243,-1745.510549
2021-05-15T02:54:23.000000,59349.121099537035,-1357530.298,-3612426.53,6680404.082,3920.564849,-5353.018795,-2096.219444
2021-05-15T02:55:23.000000,59349.12179398148,-1121707.879,-3928881.331,6544269.497,3938.389097,-5192.774393,-2440.426583
2021-05-15T02:56:23.000000,59349.12248842593,-885137.874,-4235239.532,6387704.347,3945.500911,-5016.535403,-2777.061674
2021-05-15T02:57:23.000000,59349.12318287037,-648459.772,-4530554.544,6211194.517,3942.013554,-4824.746271,-3105.076568
2021-05-15T02:58:23.000000,59349.123877314814,-412305.422,-4813907.924,6015288.039,3928.068364,-4617.900717,-3423.448426
2021-05-15T02:59:23.000000,59349.12457175926,-177297.369,-5084412.31,5800593.475,3903.834022,-4396.540757,-3731.182901
2021-05-15T03:00:23.000000,59349.1252662037,55952.764,-5341214.279,5567778.115,3869.505743,-4161.255522,-4027.31731
2021-05-15T03:01:23.000000,59349.12596064815,286845.842,-5583497.135,5317565.983,3825.30439,-3912.679877,-4310.923734
2021-05-15T03:02:23.000000,59349.126655092594,514796.725,-5810483.608,5050735.657,3771.475512,-3651.492849,-4581.11201
2021-05-15T03:03:23.000000,59349.12734953704,739235.723,-6021438.452,4768117.924,3708.288358,-3378.415928,-4837.032596
2021-05-15T03:04:23.000000,59349.12804398148,959609.986,-6215670.938,4470593.253,3636.03487,-3094.21123,-5077.879376
2021-05-15T03:05:23.000000,59349.12873842593,1175384.838,-6392537.234,4159089.107,3555.028624,-2799.679451,-5302.892426
2021-05-15T03:06:23.000000,59349.12943287037,1386045.034,-6551442.648,3834577.092,3465.603676,-2495.657586,-5511.360655
2021-05-15T03:07:23.000000,59349.13012731481,1591095.958,-6691843.738,3498069.957,3368.113282,-2183.016476,-5702.624242
2021-05-15T03:08:23.000000,59349.13082175926,1790064.731,-6813250.264,3150618.44,3262.928584,-1862.658295,-5876.076876
2021-05-15T03:09:23.000000,59349.131516203706,1982501.246,-6915226.992,2793308.002,3150.437282,-1535.513919,-6031.167885
2021-05-15T03:10:23.000000,59349.132210648146,2167979.121,-6997395.331,2427255.427,3031.042262,-1202.540139,-6167.404206
2021-05-15T03:11:23.000000,59349.13290509259,2346096.568,-7059434.803,2053605.305,2905.160181,-864.716725,-6284.352184
2021-05-15T03:12:23.000000,59349.13359953704,2516477.173,-7101084.329,1673526.426,2773.219984,-523.043382,-6381.639158
2021-05-15T03:13:23.000000,59349.13429398148,2678770.592,-7122143.331,1288208.075,2635.661399,-178.536596,-6458.954819
2021-05-15T03:14:23.000000,59349.134988425925,2832653.149,-7122472.646,898856.254,2492.933461,167.773551,-6516.052367
2021-05-15T03:15:23.000000,59349.13568287037,2977828.353,-7101995.24,506689.842,2345.492998,514.84671,-6552.749539
2021-05-15T03:16:23.000000,59349.13637731481,3114027.316,-7060696.721,112936.699,2193.803047,861.635736,-6568.929389
2021-05-15T03:17:23.000000,59349.13707175926,3241009.079,-6998625.642,-281170.271,2038.331237,1207.090239,-6564.540747
2021-05-15T03:18:23.000000,59349.137766203705,3358560.838,-6915893.587,-674397.071,1879.54818,1550.160153,-6539.598345
2021-05-15T03:19:23.000000,59349.13846064815,3466498.076,-6812675.046,-1065512.563,1717.925904,1889.79923,-6494.182643
2021-05-15T03:20:23.000000,59349.13915509259,3564664.602,-6689207.084,-1453292.396,1553.936351,2224.968431,-6428.439463
2021-05-15T03:21:23.000000,59349.13984953704,3652932.502,-6545788.81,-1836522.92,1388.04991,2554.639318,-6342.579491
2021-05-15T03:22:23.000000,59349.140543981484,3731202.003,-6382780.632,-2214005.053,1220.733937,2877.797484,-6236.877564
2021-05-15T03:23:23.000000,59349.141238425924,3799401.245,-6200603.319,-2584558.107,1052.451279,3193.445982,-6111.671668
2021-05-15T03:24:23.000000,59349.14193287037,3857485.966,-5999736.847,-2947023.531,883.658824,3500.608655,-5967.361648
2021-05-15T03:25:23.000000,59349.14262731482,3905439.104,-5780719.058,-3300268.586,714.80612,3798.333347,-5804.407655
2021-05-15T03:26:23.000000,59349.14332175926,3943270.32,-5544144.128,-3643189.906,546.334081,4085.694924,-5623.328401
2021-05-15T03:27:23.000000,59349.1440162037,3971015.436,-5290660.855,-3974716.96,378.673799,4361.798187,-5424.699291
2021-05-15T03:28:23.000000,59349.14471064815,3988735.822,-5020970.784,-4293815.391,212.245432,4625.780722,-5209.150401
2021-05-15T03:29:23.000000,59349.14540509259,3996517.698,-4735826.146,-4599490.229,47.457118,4876.815683,-4977.364232
2021-05-15T03:30:23.000000,59349.146099537036,3994471.388,-4436027.654,-4890788.97,-115.296068,5114.114371,-4730.073244
2021-05-15T03:31:23.000000,59349.14679398148,3982730.504,-4122422.14,-5166804.489,-275.633045,5336.92857,-4468.057257
2021-05-15T03:32:23.000000,59349.14748842592,3961451.082,-3795900.057,-5426677.804,-433.187522,5544.552713,-4192.140791
2021-05-15T03:33:23.000000,59349.14818287037,3930810.678,-3457392.864,-5669600.678,-587.608674,5736.325924,-3903.190333
2021-05-15T03:34:23.000000,59349.148877314816,3891007.414,-3107870.283,-5894818.053,-738.561732,5911.633915,-3602.111535
2021-05-15T03:35:23.000000,59349.14957175926,3842259.008,-2748337.451,-6101630.313,-885.728487,6069.910765,-3289.84638
2021-05-15T03:36:23.000000,59349.1502662037,3784801.757,-2379831.966,-6289395.379,-1028.807747,6210.640621,-2967.370288
2021-05-15T03:37:23.000000,59349.15096064815,3718889.514,-2003420.835,-6457530.627,-1167.515768,6333.359311,-2635.689097
2021-05-15T03:38:23.000000,59349.151655092595,3644792.62,-1620197.329,-6605514.615,-1301.586659,6437.655768,-2295.835907
2021-05-15T03:39:23.000000,59349.152349537035,3562796.824,-1231277.76,-6732888.624,-1430.772703,6523.173241,-1948.867821
2021-05-15T03:40:23.000000,59349.15304398148,3473202.191,-837798.187,-6839258.0,-1554.844578,6589.610278,-1595.86267
2021-05-15T03:41:23.000000,59349.15373842593,3376321.988,-440911.08,-6924293.299,-1673.591432,6636.721535,-1237.915716
2021-05-15T03:42:23.000000,59349.15443287037,3272481.58,-41781.928,-6987731.232,-1786.820853,6664.318425,-876.13641
2021-05-15T03:43:23.000000,59349.155127314814,3162017.328,358414.179,-7029375.425,-1894.358756,6672.269671,-511.645209
2021-05-15T03:44:23.000000,59349.15582175926,3045275.489,758496.011,-7049096.982,-1996.049269,6660.501805,-145.570423
2021-05-15T03:45:23.000000,59349.1565162037,2922611.131,1157279.669,-7046834.862,-2091.754622,6628.999562,220.955027
2021-05-15T03:46:23.000000,59349.15721064815,2794387.046,1553582.094,-7022596.052,-2181.355003,6577.806081,586.796904
2021-05-15T03:47:23.000000,59349.157905092594,2660972.683,1946224.567,-6976455.554,-2264.748326,6507.022936,950.822929
2021-05-15T03:48:23.000000,59349.15859953704,2522743.092,2334036.213,-6908556.165,-2341.849939,6416.810055,1311.905997
2021-05-15T03:49:23.000000,59349.15929398148,2380077.886,2715857.502,-6819108.075,-2412.592334,6307.38555,1668.927414
2021-05-15T03:50:23.000000,59349.15998842593,2233360.221,3090543.728,-6708388.259,-2476.924857,6179.025402,2020.780187
2021-05-15T03:51:23.000000,59349.16068287037,2082975.794,3456968.466,-6576739.677,-2534.813372,6032.062921,2366.372329
2021-05-15T03:52:23.000000,59349.16137731481,1929311.867,3814026.993,-6424570.281,-2586.239854,5866.888029,2704.630101
2021-05-15T03:53:23.000000,59349.16207175926,1772756.31,4160639.658,-6252351.815,-2631.201938,5683.94642,3034.501205
2021-05-15T03:54:23.000000,59349.162766203706,1613696.676,4495755.203,-6060618.442,-2669.712445,5483.738589,3354.95793
2021-05-15T03:55:23.000000,59349.163460648146,1452519.306,4818354.013,-5849965.172,-2701.798918,5266.818742,3665.000289
2021-05-15T03:56:23.000000,59349.16415509259,1289608.459,5127451.31,-5621046.1,-2727.503169,5033.793511,3963.659159
2021-05-15T03:57:23.000000,59349.16484953704,1125345.468,5422100.245,-5374572.47,-2746.880797,4785.320453,4249.999406
2021-05-15T03:58:23.000000,59349.16554398148,960107.927,5701394.911,-5111310.534,-2760.000667,4522.106322,4523.122881
2021-05-15T03:59:23.000000,59349.166238425925,794268.919,5964473.234,-4832079.253,-2766.944369,4244.905228,4782.171322
2021-05-15T04:00:23.000000,59349.16693287037,628196.259,6210519.759,-4537747.817,-2767.805683,3954.516618,5026.329183
2021-05-15T04:01:23.000000,59349.16762731481,462251.784,6438768.302,-4229232.997,-2762.690015,3651.783071,5254.826382
2021-05-15T04:02:23.000000,59349.16832175926,296790.675,6648504.47,-3907496.338,-2751.713806,3337.587902,5466.940931
2021-05-15T04:03:23.000000,59349.169016203705,132160.808,6839068.024,-3573541.201,-2735.003904,3012.852596,5662.001427
2021-05-15T04:04:23.000000,59349.16971064815,-31297.846,7009855.095,-3228409.654,-2712.696926,2678.534075,5839.389399
2021-05-15T04:05:23.000000,59349.17040509259,-193253.79,7160320.218,-2873179.229,-2684.9386,2335.621809,5998.541483
2021-05-15T04:06:23.000000,59349.17109953704,-353384.529,7289978.199,-2508959.559,-2651.883106,1985.134777,6138.951416
2021-05-15T04:07:23.000000,59349.171793981484,-511377.054,7398405.788,-2136888.89,-2613.692395,1628.118306,6260.171828
2021-05-15T04:08:23.000000,59349.172488425924,-666928.288,7485243.162,-1758130.509,-2570.535503,1265.640796,6361.815825
2021-05-15T04:09:23.000000,59349.17318287037,-819745.495,7550195.214,-1373869.063,-2522.587862,898.790393,6443.558351
2021-05-15T04:10:23.000000,59349.17387731482,-969546.637,7593032.633,-985306.819,-2470.030636,528.671597,6505.137386
2021-05-15T04:11:23.000000,59349.17457175926,-1116060.702,7613592.779,-593659.849,-2413.050087,156.401786,6546.354979
2021-05-15T04:12:23.000000,59349.1752662037,-1259027.992,7611780.356,-200154.155,-2351.836951,-216.892368,6567.078099
2021-05-15T04:13:23.000000,59349.17596064815,-1398200.374,7587567.853,193978.241,-2286.585828,-590.078602,6567.239306
2021-05-15T04:14:23.000000,59349.17665509259,-1533341.487,7540995.764,587503.251,-2217.494574,-962.022926,6546.837179
2021-05-15T04:15:23.000000,59349.177349537036,-1664226.928,7472172.579,979188.685,-2144.763658,-1331.593599,6505.936376
2021-05-15T04:16:23.000000,59349.17804398148,-1790644.38,7381274.523,1367808.207,-2068.595477,-1697.665065,6444.667309
2021-05-15T04:17:23.000000,59349.17873842592,-1912393.712,7268545.076,1752145.264,-1989.193673,-2059.12173,6363.225526
2021-05-15T04:18:23.000000,59349.17943287037,-2029287.033,7134294.263,2130996.97,-1906.762507,-2414.861601,6261.870881
2021-05-15T04:19:23.000000,59349.180127314816,-2141148.711,6978897.73,2503177.935,-1821.506276,-2763.799858,6140.926549
2021-05-15T04:20:23.000000,59349.18082175926,-2247815.361,6802795.611,2867524.028,-1733.62877,-3104.872368,6000.777816
2021-05-15T04:21:23.000000,59349.1815162037,-2349135.794,6606491.18,3222896.065,-1643.332748,-3437.039115,5841.870668
2021-05-15T04:22:23.000000,59349.18221064815,-2444970.946,6390549.304,3568183.403,-1550.819434,-3759.287536,5664.710178
2021-05-15T04:23:23.000000,59349.182905092595,-2535193.766,6155594.702,3902307.429,-1456.288021,-4070.635747,5469.858678
2021-05-15T04:24:23.000000,59349.183599537035,-2619689.082,5902310.006,4224224.939,-1359.935214,-4370.135612,5257.933717
2021-05-15T04:25:23.000000,59349.18429398148,-2698353.442,5631433.652,4532931.383,-1261.954829,-4656.875618,5029.605853
2021-05-15T04:26:23.000000,59349.18498842593,-2771094.924,5343757.601,4827463.976,-1162.537463,-4929.983592,4785.596323
2021-05-15T04:27:23.000000,59349.18568287037,-2837832.942,5040124.897,5106904.668,-1061.870239,-5188.62929,4526.674612
2021-05-15T04:28:23.000000,59349.186377314814,-2898498.026,4721427.079,5370382.961,-960.136582,-5432.026887,4253.655879
2021-05-15T04:29:23.000000,59349.18707175926,-2953031.596,4388601.447,5617078.568,-857.516015,-5659.437306,3967.398234
2021-05-15T04:30:23.000000,59349.1877662037,-3001385.722,4042628.184,5846223.91,-754.184003,-5870.170362,3668.79988
2021-05-15T04:31:23.000000,59349.18846064815,-3043522.876,3684527.373,6057106.424,-650.311824,-6063.586709,3358.796175
2021-05-15T04:32:23.000000,59349.189155092594,-3079415.68,3315355.884,6249070.713,-546.066491,-6239.09961,3038.356614
2021-05-15T04:33:23.000000,59349.18984953704,-3109046.648,2936204.177,6421520.493,-441.610709,-6396.176523,2708.481749
2021-05-15T04:34:23.000000,59349.19054398148,-3132407.926,2548192.998,6573920.369,-337.102865,-6534.340516,2370.200047
2021-05-15T04:35:23.000000,59349.19123842593,-3149501.036,2152470.014,6705797.412,-232.697068,-6653.171473,2024.564724
2021-05-15T04:36:23.000000,59349.19193287037,-3160336.617,1750206.366,6816742.548,-128.543242,-6752.307171,1672.650588
2021-05-15T04:37:23.000000,59349.19262731481,-3164934.184,1342593.166,6906411.76,-24.78725,-6831.444251,1315.550846
2021-05-15T04:38:23.000000,59349.19332175926,-3163321.884,930837.942,6974527.096,78.428973,-6890.339041,954.373826
2021-05-15T04:39:23.000000,59349.194016203706,-3155536.268,516161.036,7020877.471,180.96727,-6928.808161,590.239659
2021-05-15T04:40:23.000000,59349.194710648146,-3141622.064,99791.97,7045319.281,282.693077,-6946.72896,224.276982
2021-05-15T04:41:23.000000,59349.19540509259,-3121631.973,-317034.199,7047776.815,383.475249,-6944.039782,-142.380344
2021-05-15T04:42:23.000000,59349.19609953704,-3095626.467,-733080.552,7028242.465,483.185844,-6920.740092,-508.596469
2021-05-15T04:43:23.000000,59349.19679398148,-3063673.604,-1147111.971,6986776.758,581.699899,-6876.890499,-873.236756
2021-05-15T04:44:23.000000,59349.197488425925,-3025848.857,-1557898.807,6923508.18,678.89516,-6812.612686,-1235.171
2021-05-15T04:45:23.000000,59349.19818287037,-2982234.958,-1964220.54,6838632.816,774.651822,-6728.08924,-1593.276697
2021-05-15T04:46:23.000000,59349.19887731481,-2932921.763,-2364869.426,6732413.787,868.852289,-6623.563336,-1946.442374
2021-05-15T04:47:23.000000,59349.19957175926,-2878006.12,-2758654.116,6605180.485,961.380987,-6499.338218,-2293.570972
2021-05-15T04:48:23.000000,59349.200266203705,-2817591.756,-3144403.239,6457327.611,1052.124197,-6355.776421,-2633.583224
2021-05-15T04:49:23.000000,59349.20096064815,-2751789.168,-3520968.931,6289314.005,1140.969885,-6193.298757,-2965.420944
2021-05-15T04:50:23.000000,59349.20165509259,-2680715.532,-3887230.294,6101661.286,1227.807492,-6012.383138,-3288.050181
2021-05-15T04:51:23.000000,59349.20234953704,-2604494.617,-4242096.787,5894952.306,1312.527715,-5813.563307,-3600.46429
2021-05-15T04:52:23.000000,59349.203043981484,-2523256.72,-4584511.535,5669829.423,1395.022299,-5597.42748,-3901.686949
2021-05-15T04:53:23.000000,59349.203738425924,-2437138.602,-4913454.554,5426992.586,1475.183873,-5364.616883,-4190.775168
2021-05-15T04:54:23.000000,59349.20443287037,-2346283.448,-5227945.885,5167197.251,1552.90584,-5115.824146,-4466.822278
2021-05-15T04:55:23.000000,59349.20512731482,-2250840.811,-5527048.622,4891252.109,1628.082335,-4851.791512,-4728.960957
2021-05-15T04:56:23.000000,59349.20582175926,-2150966.58,-5809871.833,4600016.635,1700.608233,-4573.30874,-4976.366198
2021-05-15T04:57:23.000000,59349.2065162037,-2046822.924,-6075573.338,4294398.464,1770.379163,-4281.210752,-5208.258115
2021-05-15T04:58:23.000000,59349.20721064815,-1938578.253,-6323362.344,3975350.605,1837.291507,-3976.375124,-5423.904545
2021-05-15T04:59:23.000000,59349.20790509259,-1826407.172,-6552501.927,3643868.504,1901.242404,-3659.71946,-5622.623488
2021-05-15T05:00:23.000000,59349.208599537036,-1710490.435,-6762311.353,3300986.963,1962.129778,-3332.19867,-5803.785427
2021-05-15T05:01:23.000000,59349.20929398148,-1591014.895,-6952168.231,2947776.927,2019.85241,-2994.80212,-5966.81552
2021-05-15T05:02:23.000000,59349.20998842592,-1468173.447,-7121510.489,2585342.139,2074.310044,-2648.550608,-6111.195666
2021-05-15T05:03:23.000000,59349.21068287037,-1342164.974,-7269838.169,2214815.676,2125.403524,-2294.493195,-6236.466402
2021-05-15T05:04:23.000000,59349.211377314816,-1213194.267,-7396715.02,1837356.382,2173.034953,-1933.703882,-6342.228641
2021-05-15T05:05:23.000000,59349.21207175926,-1081471.951,-7501769.894,1454145.195,2217.107888,-1567.278134,-6428.145185
2021-05-15T05:06:23.000000,59349.2127662037,-947214.387,-7584697.925,1066381.397,2257.527562,-1196.329289,-6493.942011
2021-05-15T05:07:23.000000,59349.21346064815,-810643.567,-7645261.491,675278.788,2294.201115,-821.984885,-6539.409307
2021-05-15T05:08:23.000000,59349.214155092595,-671986.992,-7683290.955,282061.811,2327.037844,-445.382902,-6564.402265
2021-05-15T05:09:23.000000,59349.214849537035,-531477.53,-7698685.178,-112038.367,2355.949464,-67.667952,-6568.841616
2021-05-15T05:10:23.000000,59349.21554398148,-389353.272,-7691411.799,-505787.797,2380.850373,310.012559,-6552.713902
2021-05-15T05:11:23.000000,59349.21623842593,-245857.355,-7661507.29,-897953.697,2401.657922,686.51227,-6516.071476
2021-05-15T05:12:23.000000,59349.21693287037,-101237.78,-7609076.779,-1287308.395,2418.292691,1060.689651,-6459.032247
2021-05-15T05:13:23.000000,59349.217627314814,44252.791,-7534293.646,-1672633.248,2430.678771,1431.411736,-6381.779203
2021-05-15T05:14:23.000000,59349.21832175926,190357.254,-7437398.901,-2052722.528,2438.744074,1797.557813,-6284.559735
2021-05-15T05:15:23.000000,59349.2190162037,336814.302,-7318700.338,-2426387.263,2442.420641,2158.023079,-6167.68473
2021-05-15T05:16:23.000000,59349.21971064815,483358.682,-7178571.47,-2792459.009,2441.644964,2511.722228,-6031.527421
2021-05-15T05:17:23.000000,59349.220405092594,629721.474,-7017450.257,-3149793.552,2436.35832,2857.592948,-5876.522027
2021-05-15T05:18:23.000000,59349.22109953704,775630.385,-6835837.623,-3497274.524,2426.507111,3194.599326,-5703.162167
2021-05-15T05:19:23.000000,59349.22179398148,920810.069,-6634295.771,-3833816.91,2412.043187,3521.735134,-5511.999033
2021-05-15T05:20:23.000000,59349.22248842593,1064982.461,-6413446.31,-4158370.442,2392.924168,3838.026951,-5303.639359
2021-05-15T05:21:23.000000,59349.22318287037,1207867.136,-6173968.196,-4469922.87,2369.11377,4142.537078,-5078.743229
2021-05-15T05:22:23.000000,59349.22387731481,1349181.684,-5916595.507,-4767503.09,2340.58216,4434.366293,-4838.021753
2021-05-15T05:23:23.000000,59349.22457175926,1488642.106,-5642115.052,-5050184.136,2307.306319,4712.656443,-4582.234627
2021-05-15T05:24:23.000000,59349.225266203706,1625963.236,-5351363.838,-5317086.018,2269.270426,4976.592904,-4312.187582
2021-05-15T05:25:23.000000,59349.225960648146,1760859.185,-5045226.385,-5567378.402,2226.466228,5225.4069,-4028.729685
2021-05-15T05:26:23.000000,59349.22665509259,1893043.805,-4724631.908,-5800283.129,2178.893399,5458.377673,-3732.750485
2021-05-15T05:27:23.000000,59349.22734953704,2022231.172,-4390551.38,-6015076.552,2126.559855,5674.834413,-3425.177023
2021-05-15T05:28:23.000000,59349.22804398148,2148136.096,-4043994.479,-6211091.695,2069.482067,5874.157923,-3106.970798
2021-05-15T05:29:23.000000,59349.228738425925,2270474.637,-3686006.453,-6387720.232,2007.685415,6055.782069,-2779.124756
2021-05-15T05:30:23.000000,59349.22943287037,2388964.655,-3317664.89,-6544414.281,1941.204566,6219.195127,-2442.660292
2021-05-15T05:31:23.000000,59349.23012731481,2503326.38,-2940076.418,-6680688.02,1870.083864,6363.941037,-2098.624222
2021-05-15T05:32:23.000000,59349.23082175926,2613283.002,-2554373.331,-6796119.124,1794.377672,6489.62058,-1748.085645
2021-05-15T05:33:23.000000,59349.231516203705,2718561.277,-2161710.143,-6890350.0,1714.150667,6595.89238,-1392.132698
2021-05-15T05:34:23.000000,59349.23221064815,2818892.163,-1763260.096,-6963088.83,1629.478118,6682.473665,-1031.869245
2021-05-15T05:35:23.000000,59349.23290509259,2914011.456,-1360211.626,-7014110.419,1540.446185,6749.140799,-668.41156
2021-05-15T05:36:23.000000,59349.23359953704,3003660.457,-953764.806,-7043256.836,1447.152225,6795.729646,-302.88504
2021-05-15T05:37:23.000000,59349.234293981484,3087586.652,-545127.764,-7050437.871,1349.705109,6822.135765,63.579032
2021-05-15T05:38:23.000000,59349.234988425924,3165544.412,-135513.101,-7035631.281,1248.225538,6828.314531,429.846685
2021-05-15T05:39:23.000000,59349.23568287037,3237295.715,273865.697,-6998882.868,1142.846315,6814.281167,794.784485
2021-05-15T05:40:23.000000,59349.23637731482,3302610.871,681797.856,-6940306.338,1033.712556,6780.110657,1157.26279
2021-05-15T05:41:23.000000,59349.23707175926,3361269.273,1087078.883,-6860082.982,920.98184,6725.937484,1516.159028
2021-05-15T05:42:23.000000,59349.2377662037,3413060.147,1488514.132,-6758461.15,804.824316,6651.95521,1870.360977
2021-05-15T05:43:23.000000,59349.23846064815,3457783.303,1884922.328,-6635755.534,685.422793,6558.415869,2218.770004
2021-05-15T05:44:23.000000,59349.23915509259,3495249.904,2275139.053,-6492346.258,562.972802,6445.629259,2560.304269
2021-05-15T05:45:23.000000,59349.239849537036,3525283.227,2658020.19,-6328677.77,437.68262,6313.962099,2893.901915
2021-05-15T05:46:23.000000,59349.24054398148,3547719.426,3032445.31,-6145257.552,309.773235,6163.837056,3218.524251
2021-05-15T05:47:23.000000,59349.24123842592,3562408.294,3397320.993,-5942654.633,179.478242,5995.731628,3533.158921
2021-05-15T05:48:23.000000,59349.24193287037,3569214.015,3751584.084,-5721497.914,47.043658,5810.176856,3836.823087
2021-05-15T05:49:23.000000,59349.242627314816,3568015.897,4094204.857,-5482474.301,-87.272335,5607.755827,4128.566542
2021-05-15T05:50:23.000000,59349.24332175926,3558709.1,4424190.094,-5226326.66,-223.199685,5389.102023,4407.474732
2021-05-15T05:51:23.000000,59349.2440162037,3541205.331,4740586.054,-4953851.585,-360.456856,5154.897531,4672.671736
2021-05-15T05:52:23.000000,59349.24471064815,3515433.525,5042481.329,-4665896.993,-498.751289,4905.871054,4923.323166
2021-05-15T05:53:23.000000,59349.245405092595,3481340.486,5329009.575,-4363359.55,-637.779911,4642.795726,5158.638939
2021-05-15T05:54:23.000000,59349.246099537035,3438891.506,5599352.117,-4047181.929,-777.229691,4366.486801,5377.875935
2021-05-15T05:55:23.000000,59349.24679398148,3388070.942,5852740.393,-3718349.92,-916.778263,4077.79919,5580.340528
2021-05-15T05:56:23.000000,59349.24748842593,3328882.754,6088458.262,-3377889.385,-1056.094638,3777.624856,5765.390982
2021-05-15T05:57:23.000000,59349.24818287037,3261351.002,6305844.145,-3026863.075,-1194.839986,3466.890085,5932.439691
2021-05-15T05:58:23.000000,59349.248877314814,3185520.289,6504293.0,-2666367.323,-1332.668475,3146.55264,6080.955288
2021-05-15T05:59:23.000000,59349.24957175926,3101456.157,6683258.116,-2297528.606,-1469.228197,2817.59876,6210.464625
2021-05-15T06:00:23.000000,59349.2502662037,3009245.418,6842252.738,-1921499.997,-1604.162167,2481.039965,6320.554582
2021-05-15T06:01:23.000000,59349.25096064815,2908996.43,6980851.471,-1539457.517,-1737.109373,2137.909711,6410.873617
2021-05-15T06:02:23.000000,59349.251655092594,2800839.307,7098691.502,-1152596.398,-1867.705854,1789.259929,6481.133061
2021-05-15T06:03:23.000000,59349.25234953704,2684926.059,7195473.602,-762127.28,-1995.58579,1436.157514,6531.108154
2021-05-15T06:04:23.000000,59349.25304398148,2561430.675,7270962.912,-369272.351,-2120.382612,1079.680783,6560.638835
2021-05-15T06:05:23.000000,59349.25373842593,2430549.132,7324989.53,24738.552,-2241.730148,720.915906,6569.630303
2021-05-15T06:06:23.000000,59349.25443287037,2292499.337,7357448.866,418671.872,-2359.263787,360.953326,6558.053347
2021-05-15T06:07:23.000000,59349.25512731481,2147520.997,7368301.799,811294.271,-2472.62165,0.884166,6525.944445
2021-05-15T06:08:23.000000,59349.25582175926,1995875.418,7357574.603,1201376.564,-2581.445768,-358.203353,6473.405627
2021-05-15T06:09:23.000000,59349.256516203706,1837845.241,7325358.671,1587697.648,-2685.38328,-715.227457,6400.6041
2021-05-15T06:10:23.000000,59349.257210648146,1673734.093,7271810.022,1969048.394,-2784.087649,-1069.116312,6307.77165
