tSec,x,y,z,vx,vy,vz,
15360,6495755.67075644,3662884.29062562,-1988335.81459636,-13.8067227329112,3449.02575205228,6306.2209379277,
15420,6484784.22142192,3863998.4821657,-1607048.08836185,-351.819826634777,3253.03137139409,6400.05552999482,
15480,6453558.52861267,4053044.38059881,-1220729.69668764,-688.771164063471,3046.85436185147,6473.86496390783,
15540,6402174.1231454,4229430.26063952,-830589.576210665,-1023.60063607241,2831.14113562411,6527.41237896944,
15600,6330789.9750412,4392604.11969334,-437848.938723901,-1355.2542928825,2606.56900508499,6560.52559836437,
15660,6239628.01863476,4542055.4644824,-43737.3683812527,-1682.68785589837,2373.8439114761,6573.09781363861,
15720,6128972.46799666,4677316.95786989,350511.1149542,-2004.87019033319,2133.69805261785,6565.08803419901,
15780,5999168.92357772,4797965.92170703,743662.013160106,-2320.78680919566,1886.88744786018,6536.52132804921,
15840,5850623.26693683,4903625.68956539,1134484.31334263,-2629.44341346607,1634.18935882289,6487.48876012137,
15900,5683800.3460427,4993966.80054761,1521754.43676921,-2929.86930881614,1376.39958503183,6418.14697534253,
15960,5499222.46124881,5068708.0290919,1904260.15378594,-3221.12063203628,1114.32971186355,6328.7174924371,
16020,5297467.66332142,5127617.24957842,2280804.44904617,-3502.28339124355,848.804362785902,6219.48576322595,
16080,5079167.87407986,5170512.13676721,2650209.32477154,-3772.47634564431,580.658473969731,6090.80005619865,
16140,4845006.83788901,5197260.70304073,3011319.53246324,-4030.85377142955,310.734576798976,5943.0701871061,
16200,4595717.9098017,5207781.67236142,3363006.22336061,-4276.60814237203,39.8800689141887,5776.76607387572,
16260,4332081.68570742,5202044.68965723,3704170.50595487,-4508.97270926561,-231.055544124346,5592.41607803222,
16320,4054923.48185394,5180070.36387856,4033746.89707709,-4727.22393410376,-501.223431968636,5390.6051151426,
16380,3765110.67379276,5141930.14395182,4350706.6527026,-4930.68373288043,-769.778219724971,5171.97253691259,
16440,3463549.90777685,5087746.02923609,4654060.96573686,-5118.72148052063,-1035.88071607493,4937.20982779213,
16500,3151184.19857394,5017690.11850987,4942864.02190457,-5290.7558024119,-1298.70056983015,4687.05818482011,
16560,2828989.92500006,4931984.00120875,5216215.9068443,-5446.25619257933,-1557.4188717185,4422.30597156471,
16620,2497973.7340135,4830897.99485628,5473265.35632979,-5584.74444053828,-1811.23067222171,4143.78604151993,
16680,2159169.36484457,4714750.23447495,5713212.34326868,-5705.79587442826,-2059.34740031814,3852.37298089512,
16740,1813634.40333259,4583905.61929733,5935310.49732184,-5809.04044900602,-2300.99920457343,3548.98028478994,
16800,1462446.97510429,4438774.62098617,6138869.352545,-5894.16369627343,-2535.4372297669,3234.55744325588,
16860,1106702.38632161,4279811.95712551,6323256.41697007,-5960.90751609668,-2761.93583024096,2910.08692023172,
16920,747509.722686352,4107515.13411421,6487899.05806482,-6009.07077294443,-2979.79470585209,2576.58104161396,
16980,385988.418732031,3922422.86496401,6632286.19952751,-6038.50969139528,-3188.34093088222,2235.0788242364,
17040,23264.8089519142,3725113.36907431,6755969.82684259,-6049.1380694782,-3386.9308584198,1886.64277675332,
17100,-339531.328872441,3516202.56141518,6858566.30084332,-6040.92732978055,-3574.951905062,1532.35570552629,
17160,-701270.229568749,3296342.13750252,6939757.4803626,-6013.90645094719,-3751.82424658504,1173.3175413294,
17220,-1060825.58946199,3066217.55861181,6999291.65379255,-5968.16179918502,-3917.00244659082,810.642131688221,
17280,-1417078.00118102,2826545.94195413,7036984.27633789,-5903.8368209388,-4069.97698969329,445.453976607537,
17340,-1768918.36551915,2578073.86213707,7052718.51090483,-5821.13158856987,-4210.27570850381,78.8849543950458,
17400,-2115251.27216809,2321575.06950093,7046445.57261094,-5720.30221928588,-4337.4651317916,-287.928953825752,
17460,-2454998.34183898,2057848.12960975,7018184.87593117,-5601.66016686787,-4451.1517633807,-653.850973314535,
17520,-2787101.52146279,1787713.98849477,6968023.98166123,-5465.57135956706,-4550.9832736393,-1017.7468992104,
17580,-3110526.32213321,1512013.46972573,6896118.34098983,-5312.4551495104,-4636.64957637819,-1378.48848824065,
17640,-3424264.98808287,1231604.71084072,6802690.83648766,-5142.78306588859,-4707.88376989204,-1734.95682774594,
17700,-3727339.58558668,947360.547837294,6688031.12299861,-4957.07740149332,-4764.46292657421,-2086.04562749248,
17760,-4018805.00374834,660165.856403076,6552494.7742765,-4755.90970137289,-4806.20875303767,-2430.66440361658,
17820,-4297751.86304525,370914.856162951,6396502.2409143,-4539.89920182746,-4832.98816970953,-2767.74159702977,
17880,-4563309.32838694,80508.3819756724,6220537.62128887,-4309.71120094168,-4844.71382882993,-3096.22769808786,
17940,-4814647.8210284,-210148.873485207,6025147.24379182,-4066.05530748521,-4841.3445469749,-3415.09841376221,
18000,-5050981.62065745,-500151.139471299,5810938.05810382,-3809.68352690715,-4822.8856103949,-3723.35785900308,
18060,-5271571.34737884,-788594.360763897,5578575.83536836,-3541.38817099285,-4789.38893016813,-4020.0417280854,
18120,-5475726.31291359,-1074578.99595242,5328783.17976805,-3261.99958940475,-4740.95304271668,-4304.22040207046,
18180,-5662806.73077664,-1357212.81122372,5062337.35680356,-2972.38374426063,-4677.72296286798,-4575.00194387915,
18240,-5832225.77746376,-1635613.66171728,4780067.94572238,-2673.43967640535,-4599.8899233713,-4831.53497020285,
18300,-5983451.49865248,-1908912.25448142,4482854.32185572,-2366.09686570417,-4507.69101945778,-5073.01146099085,
18360,-6116008.55222002,-2176254.88609469,4171622.97136551,-2051.31241974573,-4401.40870661042,-5298.66953075933,
18420,-6229479.77657255,-2436806.1438792,3847344.64277469,-1730.06806834577,-4281.37008150288,-5507.79607821879,
18480,-6323507.57485318,-2689751.55730474,3511031.34566383,-1403.36705121031,-4147.94594958092,-5699.72922437813,
18540,-6397795.11159161,-2934300.18901049,3163733.20899772,-1072.23098384639,-4001.54975893934,-5873.8605669489,
18600,-6452107.31983549,-3169687.15858975,2806535.20808386,-737.696658577642,-3842.63641730958,-6029.63730722071,
18660,-6486271.71308433,-3395176.09106367,2440553.7679998,-400.812739545952,-3671.70096293042,-6166.56423437836,
18720,-6500178.9963329,-3610061.48065612,2066933.2533662,-62.6363763048267,-3489.27706703464,-6284.20552503531,
18780,-6493783.47213092,-3813670.95954579,1686842.35605951,275.770240244139,-3295.93536521476,-6382.18634150428,
18840,-6467103.23891198,-4005367.46207952,1301470.39404967,613.343349351302,-3092.28165305285,-6460.19419229832,
18900,-6420220.18121459,-4184551.27827864,912023.534873535,949.021088691032,-2878.95500161681,-6517.98010121847,
18960,-6353279.75040879,-4350661.99042482,519720.952907852,1281.7470218107,-2656.62572498247,-6555.35963905263,
19020,-6266490.53143175,-4503180.2813398,125790.931389261,1610.47373401505,-2425.99313912748,-6572.21371152081,
19080,-6160123.59343207,-4641629.60349385,-268533.07334168,1934.16643041756,-2187.7831767131,-6568.48902649921,
19140,-6034511.62574403,-4765577.70199501,-662016.385660198,2251.80648193076,-1942.745907012,-6544.1982278979,
19200,-5890047.86479996,-4874637.98701864,-1053427.06302062,2562.39483460644,-1691.65300733411,-6499.41972651217,
19260,-5727184.82143808,-4968470.75422176,-1441539.8318652,2864.95526200857,-1435.29522475473,-6434.29734110112,
19320,-5546432.8156123,-5046784.25161061,-1825139.99816712,3158.53754942799,-1174.47978240968,-6349.03980803915,
19380,-5348358.32072651,-5109335.58735014,-2203027.3226747,3442.22065097463,-910.027667543919,-6243.92007545235,
19440,-5133582.12086578,-5155931.47183339,-2574019.84515762,3715.11575659689,-642.770829374236,-6119.27430508616,
19500,-4902777.28822451,-5186428.79035852,-2936957.64009275,3976.36921142658,-373.54934149392,-5975.50058875205,
19560,-4656666.99090188,-5200735.00543057,-3290706.48732624,4225.16524288732,-103.208567753979,-5813.05740353576,
19620,-4396022.14370122,-5198808.39030558,-3634161.44369755,4460.72846782433,167.403622616684,-5632.4618705331,
19680,-4121658.91393686,-5180658.09727821,-3966250.30630336,4682.32623378406,437.439582640436,-5434.28788957321,
19740,-3834436.08975003,-5146344.06298349,-4285936.95971315,4889.27086517496,706.054602142086,-5219.16412370365,
19800,-3535252.31726129,-5095976.75013219,-4592224.59579111,5080.92177200083,972.409646361786,-4987.77175907143,
19860,-3225043.2181831,-5029716.72512548,-4884158.79205665,5256.68731042005,1235.67407224508,-4740.84203945343,
19920,-2904778.40415068,-4947774.07583864,-5160830.4376878,5416.0263737986,1495.02822843909,-4479.15367188228,
19980,-2575458.40159895,-4850407.67742709,-5421378.5019611,5558.4497975393,1749.6659274881,-4203.530171049,
20040,-2238111.49678696,-4737924.3126101,-5664992.64116656,5683.52161440865,1998.79682803934,-3914.83712715508,
20100,-1893790.51041117,-4610677.65162355,-5890915.63939396,5790.86014598713,2241.64872937923,-3613.97940697075,
20160,-1543569.51111661,-4469067.09686888,-6098445.68030417,5880.13895513292,2477.46979332398,-3301.89832070938,
20220,-1188540.47516815,-4313536.49534786,-6286938.44741333,5951.08768973875,2705.53073567676,-2979.56872973611,
20280,-829809.899143908,-4144572.71998652,-6455809.04749248,6003.49279584097,2925.12700381063,-2647.99603264138,
20340,-468495.375551107,-3962704.12154749,-6604533.74861782,6037.19802781868,3135.5809018768,-2308.21300417855,
20400,-105722.145088849,-3768498.85627719,-6732651.52546374,6052.10471762051,3336.24359881447,-1961.2765439961,
20460,257380.360796871,-3562563.09754597,-6839765.40839729,6048.17183754381,3526.49698400467,-1608.26439372043,
20520,619681.975964046,-3345539.14105096,-6925543.63525312,6025.41589468898,3705.755358348,-1250.27184696385,
20580,980055.244736556,-3118103.41350812,-6989720.60664071,5983.91067976965,3873.46696476395,-888.408501104703,
20640,1337378.84917403,-2880964.392604,-7032097.6485684,5923.78693159064,4029.11543159232,-523.795080281869,
20700,1690541.01392985,-2634860.4414258,-7052543.58540865,5845.23192084979,4172.22118663808,-157.560274047452,
20760,2038442.88289026,-2380557.55830053,-7050995.12113303,5748.48891401105,4302.34285389282,209.162500784369,
20820,2380001.85825493,-2118847.04560986,-7027457.02408081,5633.8564528086,4419.07854322783,575.23839909328,
20880,2714154.89123941,-1850543.10570649,-6982002.11414778,5501.68747319271,4522.06699201644,939.534420906189,
20940,3039861.71687662,-1576480.37168592,-6914771.05530365,5352.38833135735,4610.98860728856,1300.92263253745,
21000,3356108.02790684,-1297511.37714748,-6825971.95482057,5186.41774019988,4685.56646029881,1658.28340181637,
21060,3661908.5805646,-1014503.96810892,-6715879.76657411,5004.28555024391,4745.56721014731,2010.50869376559,
21120,3956310.22131786,-728338.66335855,-6584835.49585132,4806.55133514238,4790.80188901131,2356.50537682697,
21180,4238394.82399543,-439905.972553122,-6433245.20737929,4593.82283127177,4821.12652877034,2695.1984702091,
21240,4507282.13025565,-150103.680586164,-6261578.84032216,4366.75427840276,4836.44266528158,3025.53433552256,
21300,4762132.4874081,140165.895365551,-6070368.8329005,4126.04465481649,4836.69774776378,3346.48383265221,
21360,5002149.47684324,429998.670892342,-5860208.55841993,3872.43579302587,4821.88546738755,3657.0454550758,
21420,5226582.4249774,718491.576439363,-5631750.57288771,3606.71033771964,4792.04598856159,3956.24847848405,
21480,5434728.78561243,1004745.34873935,-5385704.67395525,3329.68950041102,4747.26601926021,4243.15608514189,
21540,5625936.3824848,1287867.32114742,-5122835.77561783,3042.23065868025,4687.67871098287,4516.868371818,
21600,5799605.50471151,1566974.20413966,-4843961.6059351,2745.22485507926,4613.46343667609,4776.52525065378,
21660,5955190.84863173,1841194.84893984,-4549950.23268774,2439.59417098648,4524.84544492219,5021.30928614989,
21720,6092203.29761084,2109672.98570979,-4241717.4210694,2126.28895168505,4422.09535222278,5250.44844992586,
21780,6210211.53132771,2371569.92594029,-3920223.8295869,1806.28490241161,4305.52845785674,5463.2187544037,
21840,6308843.45751609,2626067.21865594,-3586472.05196396,1480.58007513508,4175.50389155161,5658.94675147532,
21900,6387787.45962925,2872369.25066258,-3241503.51341575,1150.19174581982,4032.42360089682,5837.01188480821,
21960,6446793.45405378,3109705.78127802,-2886395.2307568,816.153192037229,3876.73118065901,5996.84867290017,
22020,6485673.75148678,3337334.40218753,-2522256.4469854,479.510390043247,3708.9105481452,6137.9487085181,
22080,6504303.71805731,3554542.91323426,-2150225.15173775,141.318645361872,3529.48446580207,6259.86246015671,
22140,6502622.2329678,3760651.60513486,-1771464.50011866,-197.360813580385,3339.01291916783,6362.20085603953,
22200,6480631.94161669,3955015.44119798,-1387159.14288791,-535.464242865858,3138.09137773309,6444.636660102,
22260,6438399.30421575,4137026.13176754,-998511.479428956,-871.928797300197,2927.34895886774,6506.90567457217,
22320,6376054.43863094,4306114.09539578,-606737.843494802,-1205.69597810183,2707.4464851848,6548.80777651344,
22380,6293790.75522937,4461750.29980423,-213064.631980518,-1535.71511817397,2479.07441709055,6570.20777993159,
22440,6191864.38122725,4603447.97457293,181275.612668071,-1860.94691868056,2242.95064091111,6571.03611497194,
22500,6070593.37051278,4730764.18617283,575048.153879148,-2180.36706399877,1999.81808763198,6551.28925870174,
22560,5930356.69543963,4843301.26461719,967020.027888615,-2492.96985273911,1750.44217072903,6511.02980582912,
22620,5771593.02402557,4940708.07220249,1355964.00309306,-2797.77169679451,1495.60810024968,6450.38615216961,
22680,5594799.29350046,5022681.10984941,1740662.51079196,-3093.81440768246,1236.11816948418,6369.55187693721,
22740,5400529.09238287,5088965.46113516,2119911.53259107,-3380.16830531246,972.789057837227,6268.78492858567,
22800,5189390.8594974,5139355.57433365,2492524.43388976,-3655.935218555,706.449121154938,6148.40663725933,
22860,4962045.90600222,5173695.88079473,2857335.73195438,-3920.25137858579,437.935645909917,6008.80051711886,
22920,4719206.26792017,5191881.24774238,3213204.78568226,-4172.29017196713,168.092077993661,5850.41085698985,
22980,4461632.3978869,5193857.26419685,3559019.39486958,-4411.26474704739,-102.234769242763,5673.74111315952,
23040,4190130.70516733,5179620.35878521,3893699.2967655,-4636.43046029268,-372.197523288975,5479.35208882871,
23100,3905550.95460382,5149217.74956527,4216199.54674822,-4847.08712667431,-640.951033778113,5267.8598959267,
23160,3608783.53684088,5102747.22910318,4525513.771312,-5042.58106210485,-907.65507753002,5039.93374784595,
23220,3300756.62148594,5040356.78983243,4820677.28500894,-5222.30695154088,-1171.47698007976,4796.29363801133,
23280,2982433.20223372,4962244.09388956,5100770.06499244,-5385.70958632234,-1431.59418501587,4537.70791077489,
23340,2654808.04172566,4868655.78961796,5364919.57573398,-5532.28546278852,-1687.19679611682,4264.99069088352,
23400,2318904.52571433,4759886.67675419,5612303.43486706,-5661.58420054745,-1937.4900734673,3978.99915998927,
23460,1975771.43820125,4636278.72406134,5842151.91163594,-5773.2097571106,-2181.69685163116,3680.63070679756,
23520,1626479.66972254,4498219.94454859,6053750.25151478,-5866.82144411512,-2419.05986885203,3370.8199872188,
23580,1272118.87029027,4346143.13354991,6246440.82216244,-5942.13475714896,-2648.84400867934,3050.53591000535,
23640,913794.057962483,4180524.47507782,6419625.07650612,-5998.92202623049,-2870.33844872363,2720.7785569165,
23700,552622.19374645,4001882.02204808,6572765.32920091,-6037.012885194,-3082.85871489967,2382.57604294351,
23760,189728.734015017,3810774.05659368,6705386.34357462,-6056.29455543494,-3285.7486199501,2036.98134861756,
23820,-173755.829880561,3607797.33753493,6817076.72891669,-6056.71200184399,-3478.38209431794,1685.06916610229,
23880,-536699.438580745,3393585.23983721,6907490.1477902,-6038.26799097522,-3660.16496085373,1327.9327057571,
23940,-897971.930619989,3168805.78957104,6976346.32905517,-6001.02298512945,-3830.53663303997,966.680415160951,
24000,-1256448.49614917,2934159.60062144,7023431.88267428,-5945.09484553353,-3988.97168908063,602.432665074366,
24060,-1611013.10784903,2690377.72042064,7048600.91593464,-5870.65837212642,-4134.98133499255,236.318446313584,
24120,-1960561.91951669,2438219.39082631,7051775.45208345,-5777.94468721873,-4268.1147697056,-130.527909827498,
24180,-2304006.6235695,2178469.73007727,7032945.65346521,-5667.24049014195,-4387.96045151795,-496.969967189373,
24240,-2640277.76108235,1911937.34153152,6992169.85153999,-5538.88722550391,-4494.14727345761,-861.872392456209,
24300,-2968327.97972679,1639451.85443968,6929574.38429011,-5393.28017759721,-4586.34565497251,-1224.10417445568,
24360,-3287135.23472288,1361861.40145683,6845353.23916938,-5230.86747004273,-4664.26856041619,-1582.54189220554,
24420,-3595705.92568519,1080030.03719598,6739767.4979647,-5052.14891923166,-4727.672444041,-1936.07305003797,
24480,-3893077.95883391,794835.10282584,6613144.57984287,-4857.67468478107,-4776.35809689321,-2283.59946413733,
24540,-4178323.72129164,507164.544051786,6465877.28096709,-4648.04368877665,-4810.17134458954,-2624.0406431965,
24600,-4450552.95446698,217914.192658171,6298422.6136682,-4423.90184578573,-4829.0035639852,-2956.33707705302,
24660,-4708915.51762807,-72014.9780655901,6111300.45206059,-4185.94018421349,-4832.79204437249,-3279.45340128006,
24720,-4952604.03677131,-361719.616026988,5905091.99083852,-3934.89290523654,-4821.52023754523,-3592.38146738047,
24780,-5180856.43521359,-650296.765578654,5680438.02145778,-3671.53537649102,-4795.21792903522,-3894.1433676739,
24840,-5392958.34088911,-936846.650781927,5438037.02739312,-3396.68202277287,-4753.96133236022,-4183.79444231922,
24900,-5588245.36342389,-1220475.46180768,5178643.09929069,-3111.18409085864,-4697.87309816845,-4460.42628062889,
24960,-5766105.23207651,-1500298.13874375,4903063.66937699,-2815.92723188274,-4627.12220838534,-4723.16974517227,
25020,-5925979.78124793,-1775441.14361502,4612157.0651034,-2511.82883600799,-4541.9236762848,-4971.19795084988,
25080,-6067366.76990141,-2045045.20760469,4306829.88874978,-2199.83518037997,-4442.53802370234,-5203.72907243777,
25140,-6189821.52684326,-2308268.04134384,3988034.23461412,-1880.91848740173,-4329.27058149483,-5420.02895496412,
25200,-6292958.41780123,-2564286.99893671,3656764.75464201,-1556.07392848899,-4202.47065101935,-5619.41356138446,
25260,-6376452.13106351,-2812301.68794513,3314055.58121928,-1226.31656915302,-4062.53054356598,-5801.25129166136,
25320,-6440038.77746372,-3051536.51832568,2960977.11407114,-892.678228263341,-3909.8845011057,-5964.96519152361,
25380,-6483516.79833555,-3281243.18174147,2598632.67882029,-556.204220227283,-3745.00745202806,-6110.03501681377,
25440,-6506747.67544057,-3500703.05157414,2228155.06629565,-217.950014220719,-3568.41361120294,-6235.99914276768,
25500,-6509656.43782629,-3709229.49395519,1850702.96228858,121.022195374742,-3380.65491429215,-6342.45630258877,
25560,-6492231.960258,-3906170.08003105,1467457.27904336,459.647003518423,-3182.31929231888,-6429.06711619933,
25620,-6454527.04912863,-4090908.69011082,1079617.40224325,796.859356334847,-2974.02879470858,-6495.55537645521,
25680,-6396658.31412556,-4262867.50087182,688397.368074981,1131.59812820019,-2756.43756947792,-6541.70909477853,
25740,-6318805.82503799,-4421508.84725627,295021.984807535,1462.8097048936,-2530.22970705699,-6567.38130267714,
25800,-6221212.5538741,-4566336.9511084,-99277.0860033162,1789.4515519153,-2296.11695655633,-6572.49059417816,
25860,-6104183.60403252,-4696899.50930302,-493265.272927653,2110.49574014579,-2054.83632823865,-6557.02140334139,
25920,-5968085.22990387,-4812789.13502873,-885709.046645538,2424.93240011772,-1807.14760031237,-6521.02401204614,
25980,-5813343.65222516,-4913644.6473635,-1275379.86454393,2731.77307173204,-1553.83076062214,-6464.61430111144,
26040,-5640443.67581651,-4999152.20597049,-1661058.09363872,3030.05394433296,-1295.68340273784,-6387.97328272345,
26100,-5449927.11568176,-5069046.28795184,-2041536.89935233,3318.8390071749,-1033.51806538712,-6291.34642795635,
26160,-5242391.03676842,-5123110.50313767,-2415626.08720103,3597.22310627577,-768.15950955608,-6175.04276501122,
26220,-5018485.81386197,-5161178.24475298,-2782155.88319305,3864.33487906689,-500.441959450629,-6039.43374025899,
26280,-4778913.0193373,-5183133.17401733,-3139980.63925631,4119.33955850908,-231.206326323659,-5884.95186028458,
26340,-4524423.14661645,-5188909.5375435,-3487982.45055824,4361.44164212261,38.7025892425246,-5712.08910972945,
26400,-4255813.17836983,-5178492.31647106,-3825074.67081356,4589.88739080361,308.438903276026,-5521.39513370506,
26460,-3973924.01081466,-5151917.20801153,-4150205.31200547,4803.96712384008,577.158420954885,-5313.47520970532,
26520,-3679637.7464557,-5109270.4426194,-4462360.31732393,5003.0173124652,844.021339880594,-5088.98805765033,
26580,-3373874.86664307,-5050688.4411409,-4760566.69880157,5186.42249619268,1108.19488340627,-4848.64352294798,
26640,-3057591.29409952,-4976357.31565115,-5043895.53236306,5353.6170349982,1368.85587961682,-4593.20014091791,
26700,-2731775.35508405,-4886512.21698537,-5311464.80321987,5504.08670441126,1625.19329380241,-4323.46258320009,
26760,-2397444.65038472,-4781436.53147432,-5562442.0941239,5637.37013790967,1876.41072379782,-4040.27896805356,
26820,-2055642.84507468,-4661460.92917406,-5796047.10740465,5753.06008294718,2121.72885019813,-3744.53800741499,
26880,-1707436.39004589,-4526962.26756398,-6011554.01136709,5850.80441067957,2360.38779311704,-3437.16601665717,
26940,-1353911.19068461,-4378362.35812499,-6208293.60549885,5930.30687692386,2591.64932064493,-3119.12388279635,
27000,-996169.23528876,-4216126.60484662,-6385655.30442632,5991.32771907167,2814.79891697375,-2791.40405742906,
27060,-635325.190850097,-4040762.52143947,-6543088.94189054,6033.68415161177,3029.14776771993,-2455.02755866709,
27120,-272502.971871634,-3852818.13046447,-6680106.39411451,6057.25076793247,3234.03471839179,-2111.04093969569,
27180,91167.7114074827,-3652880.24520439,-6796283.01864227,6061.95981488258,3428.82822043146,-1760.51315887654,
27240,454554.815717183,-3441572.63651511,-6891258.90165158,6047.80127264517,3612.92820484272,-1404.53232975592,
27300,816527.425747382,-3219554.09146058,-6964739.90804266,6014.82272176487,3785.76780637148,-1044.20240982106,
27360,1175959.2018293,-2987516.37355169,-7016498.53257666,5963.12904137588,3946.81492434708,-680.639884958044,
27420,1531731.80523034,-2746182.0935311,-7046374.55263124,5892.88196348602,4095.57364257717,-314.970479760193,
27480,1882738.29281125,-2496302.49884282,-7054275.48525126,5804.29950911497,4231.58553185666,51.6740769019207,
27540,2227886.47556196,-2238655.18693434,-7040176.85119634,5697.65534731196,4354.43089088852,418.159257848977,
27600,2566102.2357507,-1974041.74544638,-7004122.24635417,5573.27804969752,4463.72994364739,783.350959107024,
27660,2896332.79517425,-1703285.32210871,-6946223.21881695,5431.55020038737,4559.14398012145,1146.11875682216,
27720,3217549.92506843,-1427228.12877833,-6866658.94964558,5272.90733975817,4640.37640437536,1505.33919061824,
27780,3528753.08768904,-1146728.88623372,-6765675.73657367,5097.83674637595,4707.17365757152,1859.89904253305,
27840,3828972.50072411,-862660.217529185,-6643586.28196302,4906.87608930799,4759.32601217563,2208.69857985567,
27900,4117272.11772389,-575905.996962799,-6500768.78732926,4700.61197792713,4796.66826163219,2550.65476321298,
27960,4392752.51826434,-287358.660411546,-6337665.85588756,4479.67839935796,4819.08031819686,2884.70444004403,
28020,4654553.70050205,2083.51730397886,-6154783.20382843,4244.75502604471,4826.48771340135,3209.80752653931,
28080,4901857.76810418,291519.17213162,-5952688.1808317,3996.56538420094,4818.86199933479,3524.9501878661,
28140,5133891.5022958,580046.621096173,-5732008.09959513,3735.8748496505,4796.22102668849,3829.14801904854,
28200,5349928.80825304,866766.644605416,-5493428.37599644,3463.48847108031,4758.62906477041,4121.44916377902,
28260,5549293.02715085,1150785.27166265,-5237690.48492952,3180.24867434546,4706.1967854246,4400.93734473546,
28320,5731359.10664442,1431216.56061037,-4965589.73590997,2887.03282965338,4639.08112690458,4666.73484428694,
28380,5895555.62023926,1707185.36716221,-4677972.87180908,2584.7506487905,4557.48499919849,4918.00540955231,
28440,6041366.62634503,1977830.08939239,-4375735.49683811,2274.3414534511,4461.65681160477,5153.95703504858,
28500,6168333.36056776,2242305.37954703,-4059819.34137497,1956.7713492914,4351.88984449859,5373.84462070807,
28560,6276055.75528358,2499784.81412303,-3731209.37080947,1633.03028956576,4228.52148783631,5576.97251247253,
28620,6364193.77925259,2749463.51417775,-3390930.7459582,1304.12901477928,4091.93234197813,5762.69690382742,
28680,6432468.59064925,2990560.70750797,-3040045.64411325,971.095900179849,3942.5451808951,5930.42808109045,
28740,6480663.49866481,3222322.2246505,-2679649.94942729,634.973724271206,3780.82378119875,6079.63253904142,
28800,6508624.72800418,3444022.91996589,-2310869.81996176,296.816323642765,3607.27158947716,6209.83497162507,
28860,6516261.9787392,3654969.00707223,-1934858.14035598,-42.3148808963735,3422.43019683617,6320.62008150283,
28920,6503548.77484199,3854500.29687432,-1552790.87307076,-381.35444341448,3226.87762055256,6411.63414361098,
28980,6470522.59826237,4041992.3273685,-1165863.32379264,-719.236473479493,3021.22642029047,6482.58630367777,
29040,6417284.80847693,4216858.37621219,-775286.336626565,-1054.89820316659,2806.12167868579,6533.24962194317,
29100,6344000.34875066,4378551.34872728,-382282.434045765,-1387.28352884788,2582.23887217755,6563.4618728222,
29160,6250897.24072524,4526565.53518888,11918.084098404,-1715.34652421028,2350.28164304837,6573.12611115217,
29220,6138265.86938966,4660438.23140335,406081.068645757,-2038.0549113627,2110.97947007219,6562.21100891815,
29280,6006458.06144756,4779751.21653314,798972.462540422,-2354.39347487601,1865.08524060919,6530.75096268417,
29340,5855885.960794,4884132.08258198,1189362.24158387,-2663.36740830427,1613.37273738496,6478.8459622377,
29400,5687020.70564471,4973255.41121939,1576028.34010283,-2964.00557760312,1356.63406821616,6406.66122193778,
29460,5500390.91225631,5046843.79519727,1957760.54785192,-3255.36370755132,1095.6770558625,6314.426591454,
29520,5296580.96970928,5104668.70171456,2333364.36467417,-3536.52748762833,831.322578266485,6202.43573380134,
29580,5076229.15189589,5146551.17477025,2701664.79901194,-3806.61555440236,564.401862987654,6071.04508401639,
29640,4840025.55391174,5172362.37357042,3061510.09848672,-4064.78237302854,295.75371983469,5920.67262352126,
29700,4588709.85793741,5182023.94195357,3411775.39905148,-4310.22102348152,26.2216792675661,5751.79636251608,
29760,4323068.93949845,5175508.20648018,3751366.27193821,-4542.16569644547,-243.348813178027,5564.95247468085,
29820,4043934.33420653,5152838.21309421,4079222.15670749,-4759.89389897051,-512.11297965806,5360.73344278953,
29880,3752179.56961502,5114087.607939,4394319.688014,-4962.7288064866,-779.229409726615,5139.78630320903,
29940,3448717.35192882,5059380.34488184,4695675.90421518,-5150.0416562837,-1043.86310552819,4902.81036630068,
30000,3134496.62243778,4988890.21098972,4982351.29917966,-5321.25363884552,-1305.1884113734,4650.55433665483,
30060,2810499.51730756,4902840.18905306,5253452.69653413,-5475.83726833226,-1562.39150864119,4383.81335999052,
30120,2477738.25330285,4801501.68032502,5508135.95351277,-5613.31753192685,-1814.67262862863,4103.4263132853,
30180,2137251.94507063,4685193.59574855,5745608.50822769,-5733.27304280038,-2061.24826154388,3810.27325739358,
30240,1790103.35236251,4554281.31104059,5965131.77245322,-5835.33720549075,-2301.35348888736,3505.27279307854,
30300,1437375.56072783,4409175.47969935,6166023.35841013,-5919.1992394897,-2534.24436065942,3189.37916473949,
30360,1080168.60822553,4250330.70605144,6347659.12531599,-5984.60494776783,-2759.20016274891,2863.57917134437,
30420,719596.073495821,4078244.08749067,6509475.03837593,-6031.3572479741,-2975.52550840896,2528.88902459109,
30480,356781.636870304,3893453.63570182,6650968.83976656,-6059.31655419133,-3182.55229361114,2186.35122426207,
30540,-7144.37807600953,3696536.5828835,6771701.53162179,-6068.4010437392,-3379.64158029883,1837.03140483151,
30600,-371048.474561463,3488107.5771485,6871298.66797982,-6058.58677048832,-3566.1854026875,1482.0151230549,
30660,-733797.454386972,3268816.77239102,6949451.45289252,-6029.90761084099,-3741.60847685709,1122.40461402363,
30720,-1094261.88178178,3039347.81867314,7005917.64358195,-5982.45505719947,-3905.36980772528,759.315540228741,
